source,title,url,chunk_id,text,word_count,length,avg_sentence_len,avg_word_len,rare_word_ratio,complexity_score,domain,domain_filled_auto,origin_file,subcategory
wikipedia,AQShda tugʻilishni nazorat qilish harakati,https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati,22,"AQSh askarlari Yevropada boʻlganlarida rezina prezervativlarni osongina topishgan va Amerikaga qaytib kelganlarida tugʻilishni nazorat qilishning afzal usuli sifatida prezervativlardan foydalanishda davom etishgan. Harbiylarning venerik kasalliklarga qarshi kampaniyasi harakat uchun katta burilish nuqtasi boʻldi: bu birinchi marta davlat muassasasining jinsiy masalalarni doimiy, ommaviy muhokama qilish bilan shugʻullanishi edi. Hukumatning ommaviy nutqi jinsiy aloqani tabu mavzudan qonuniy ilmiy tadqiqot mavzusiga aylantirdi va kontratsepsiyani axloqiy masaladan jamoat salomatligi masalasiga aylantirdi. 1917-yilda advokat Emma Goldman Birinchi jahon urushi va Amerika harbiy xizmatga chaqirilishiga norozilik bildirgani uchun hibsga olingan. Goldmanning sotsializm, anarxizm, tugʻilishni nazorat qilish, kasaba uyushmalari huquqlari va erkin sevgi kabi mavzularda soʻz erkinligiga sodiqligi oxir-oqibat uni Amerika fuqaroligi va Qoʻshma Shtatlarda yashash huquqidan ayirdi.",111,981,22.2,7.85,0.268,0.668,law,False,dataset.csv,
wikipedia,AQShda tugʻilishni nazorat qilish harakati,https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati,23,"Sotsialistik farovonlik va antikapitalizmga sodiqligi tufayli Goldman kommunizm bilan aloqador edi, bu esa Birinchi Qizil Qoʻrquv (First Red Scare) davrida uning mamlakatdan haydalishiga olib keldi. Birinchi jahon urushi Amerikaning sogʻliqni saqlash bilan bogʻliq tugʻilishni nazorat qilish gʻoyasini qabul qilishiga olib kelgan boʻlsa-da, antikommunistik Birinchi Jahon urushi propagandasi tugʻilishni nazorat qilish harakatining eng sodiq aʼzolaridan birini qurbon qildi. Muhim tugʻilishni nazorat qilish faoli va yetakchisi boʻlsa-da, Mary Dennett turli xil tashkilotlarni himoya qildi. Massachusets ayollarning saylov huquqlari assotsiatsiyasining dala kotibi lavozimidan boshlab, u Milliy Amerika ayollarining saylov huquqlari assotsiatsiyasining tegishli kotibi sifatida saylangan oʻrinni egallash uchun ishladi. Dennett adabiy boʻlimni boshqarib, risolalar va varaqalar tarqatish kabi vazifalarni bajardi.",107,913,21.4,7.54,0.229,0.636,law,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,81,"Sudyaning vakolatlarini ushbu modda birinchi qismining 1, 3, 8 va 10-bandlarida nazarda tutilgan hollarda tegishli sudyalar malaka hayʼati qarori asosida muddatidan ilgari tugatishga yoʻl qoʻyiladi. Sudya tegishli sudyalar malaka hayʼati qarori ustidan qonunda belgilangan tartibda shikoyat qilishga haqli. Sudning qayta tashkil etilishi yoki tugatilishi sudyani lavozimidan ozod etish uchun asos boʻlib xizmat qilishi mumkin emas. (79-modda Oʻzbekiston Respublikasining 2025-yil 9-iyundagi OʻRQ-1067-sonli Qonuniga asosan beshinchi qism bilan toʻldirilgan — Qonunchilik maʼlumotlari milliy bazasi, 10.06.2025-y., 03/25/1067/0498-son) Xalq maslahatchilarining vakolatlari ushbu moddaning birinchi qismida koʻrsatilgan asoslar boʻyicha muddatidan ilgari tugatiladi, bundan ushbu modda birinchi qismining 1, 3, 9 va 10-bandlarida koʻrsatib oʻtilgan asoslar mustasno. 80-modda.",102,874,20.4,7.58,0.021,0.417,law,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,83,"Sudyalar malaka hayʼatlarining faoliyatini tashkil etish tartibi qonun bilan tasdiqlanadigan nizomda belgilanadi. 13-bob. Sudyalarning va ular oila aʼzolarining moddiy hamda ijtimoiy taʼminoti 81-modda. Sudyalarning moddiy taʼminoti [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.15.00 Sudlarning moliyalashtirish va moddiy-texnik taʼminoti"";"" 2.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.17.00 Sudyalarning malaka darajasi] Sudyaning ish haqi qonunchilikda belgilangan miqdorlarda va respublika budjeti mablagʻlari hisobidan toʻlanadigan oylik lavozim maoshidan, malaka darajasi, koʻp yillik xizmati, faxriy unvoni uchun har oylik ustama haqlardan iborat boʻladi. Normativ-huquqiy hujjatlarga muvofiq sudyalarga boshqa toʻlovlar ham amalga oshirilishi mumkin. Sudyalarga mehnatga haq toʻlashning belgilangan fondi doirasida mukofotlar toʻlanishi va moddiy yordam koʻrsatilishi mumkin.",106,916,17.67,7.65,0.031,0.289,law,False,dataset.csv,
wikipedia,AGM-158 JASSM,https://uz.wikipedia.org/wiki/AGM-158_JASSM,1,"AGM-158 JASSM ( [ʤæzm] „Jazm“ qisqartma inglizcha: Joint Air-to-Surface Standoff Missile) „Lockheed Martin“ korporatsiyasi tomonidan ishlab chiqilgan Amerika yuqori aniqlikdagi havodan yerga qanotli raketasi hisoblanadi. Muhim, har qanday ob-havo sharoitida va kunning istalgan vaqtida yuqori darajada himoyalangan statsionar va harakatlanuvchi nishonlarni (kvazistatsionar), dushman havo hujumiga qarshi mudofaa tizimlari chegarasidan tashqaridagi masofadan yoʻq qilish uchun moʻljallangan qurol hisoblanadi. Usbu raketa turbojetli dvigatel bilan ish faoliyatini yuritadi. Ushbu qurolga yuqori darajadagi elektron himoyaga ega GPS sunʼiy yoʻldosh signal qabul qilgichidan toʻgʻrilangan inertial boshqaruv tizimi bilan bir qatorda parvozning yakuniy bosqichida ishga tushadigan zamonaviy infraqizil boshcha va shu bilan birgalikda, avtonom maqsadni aniqlash tizimi bilan ham jihozlangan. 2012-yil holatiga koʻra, JASSM quyidagi tashuvchilarning qurollanishiga kiritilgan: B-1, B-2 va B-52H, F-15E, F-16 va F/A18 bombardimonchilar bilan integratsiya boʻyicha ishlar olib borilmoqda, F-35 bombardimonchisi bilan ham integratsiya kelajakda rejalashtirilgan.",134,1154,26.8,7.62,0.281,0.692,technology,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,84,"Sudyalar xizmat safariga yuborilganda havo, temir yoʻl, avtomobil yoʻlovchilar transportida (taksi va shahar yoʻlovchilar transporti bundan mustasno) joy band qilib qoʻyish va yoʻl hujjatlarini navbatsiz olish huquqidan foydalanadi. 82-modda. Sudyalarning har yilgi mehnat taʼtili [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.12.00 Sudyalarning maqomi. Sudyalarning saylanish va tayinlanish tartibi. Vakolatlarni tugatish. Sudyalarning moddiy va ijtimoiy taʼminoti] Sudyalarga har yili oʻttiz kalendar kunidan iborat mehnat taʼtili beriladi. Oʻn yildan ortiq sudyalik ish stajiga ega boʻlgan sudyalarga oʻz xohishiga koʻra olti kalendar kunigacha qoʻshimcha mehnat taʼtili berilishi mumkin. Uy-joyga muhtoj boʻlgan sudya mahalliy ijro etuvchi hokimiyat organlari tomonidan Oʻzbekiston Respublikasi Vazirlar Mahkamasi belgilagan tartibda sud joylashgan yerda xizmat turar joyi bilan taʼminlanadi. (83-moddaning birinchi qismi Oʻzbekiston Respublikasining 2025-yil 30-dekabrdagi OʻRQ-1109-sonli Qonuni tahririda — Qonunchilik maʼlumotlari milliy bazasi, 30.12.2025-y., 03/25/1109/1241-son) LexUZ sharhi Qarang: Vazirlar Mahkamasining 2012-yil 31-oktabrdagi 312-son qarori bilan tasdiqlangan Sudyalarga, sud organlari xodimlariga, Oʻzbekiston Respublikasi Hisob palatasi, prokuratura organlari, Oʻzbekiston Respublikasi Bosh prokuraturasi huzuridagi Iqtisodiy jinoyatlarga qarshi kurashish departamenti, davlat soliq xizmati va davlat bojxona xizmati organlari xodimlariga imtiyozli shartlarda uy-joy sotib olishga uzoq muddatli ipoteka kreditlari berish tartibi toʻgʻrisidagi nizom.",182,1601,20.22,7.8,0.039,0.359,law,False,dataset.csv,
wikipedia,AGM-158 JASSM,https://uz.wikipedia.org/wiki/AGM-158_JASSM,3,"Shuningdek, ikkita raqobatdosh dizaynga mos ravishda AGM-158A va AGM-159A indekslari berilgan. 1983-yil aprel oyida „Lockheed Martin“ JASSM ning EMD dizayni va ishlab chiqish bosqichi uchun shartnomani imzolashga erishilgan. Patent uchun ariza 1984-yil 3-avgustda Kaliforniyaning Palmdele shahridagi „Skunk“ zavodlari („Lockheed Martin“ shoʻba korxonasi) tomonidan topshirilgan va 1984-yil 14-dekabrda olingan. 1984-yil uchun mavjud boʻlgan rejalarga koʻra, Harbiy havo kuchlari 4900 ta JASSM va AQSh harbiy-dengiz kuchlari uchun 453 ta raketa sotib olishni koʻzda tutishgan. Qurolning seriyali namunasi taxminan 400 ming AQSH dollarni tashkil qilgan. 2000-yil holatiga koʻra, AQSh Harbiy-havo kuchlari 4900 ta AGM-158 quroliga ehtiyoj sezishgan. AGM-158A ning asosiy modifikatsiyasini toʻliq miqyosda ishlab chiqarishni boshlash 1994-yil may oyida tasdiqlangan. 2003-yil may oyiga kelib, Harbiy havo kuchlariga pudratchi tomonidan 600 ga yaqin raketa yetkazib berilgan.",122,970,15.25,6.96,0.213,0.493,technology,False,dataset.csv,
wikipedia,AGM-158 JASSM,https://uz.wikipedia.org/wiki/AGM-158_JASSM,4,"Raketalarni ishlab chiqarish Lockheed Martin raketalari va yongʻinni boshqarish tizimlari boʻlimi Florida shtatining Okala shahridagi elektrotexnika zavod korxonalarida tashkil etilgan. U yerda raketa parvozlarini boshqarish tizimining elektron dasturiy va apparat komplekslari ishlab chiqarilgan va Troyadagi raketa zavodi, Alabama, aerodinamik raketa komponentlarini ishlab chiqarish hamda yigʻish, muhandislik, muntazam texnik xizmat koʻrsatish va boshqa tadbirlar uchun mas’ul boʻlgan boʻlinmaning Florida shtatidagi Orlando shahridagi markaziy ilmiy-tadqiqot inshootida amalga oshirilgan. Asosiy pudratchi sifatida „Lockheed“ kompaniyasidan tashqari, fuselaj yuzasining 95 % „Fiber Innovations, Inc.“ kompaniyasining Massachusets shtati Walpole shahridagi polimer materiallari fabrikasida uglerod tolasidan ishlab chiqarish yoʻlga qoʻyilgan. Bundan tashqari, alohida butlovchi qismlar, agregatlar, ehtiyot qismlar va butlovchi qismlarni ishlab chiqarishda 20 ga yaqin tijorat tuzilmalari jalb qilingan.",113,1007,28.25,7.92,0.321,0.688,technology,False,dataset.csv,
wikipedia,AQShda tugʻilishni nazorat qilish harakati,https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati,28,"Ikkinchi klinika — Clinical Research Bureau (Klinik tadqiqot byurosi) 1923-yil 2-yanvarda ochilgan. Politsiya taʼqibiga yoʻl qoʻymaslik uchun klinikaning mavjudligi eʼlon qilinmadi, uning asosiy vazifasi ilmiy tadqiqotlar olib borish va faqat turmush qurgan ayollarga xizmat koʻrsatish ekanligi aytildi. Klinikaning mavjudligi nihoyat 1923-yil dekabr oyida ommaga eʼlon qilindi, ammo bu safar hech qanday hibsga olish yoki tortishuv boʻlmadi. Bu faollarni oʻn yillik kurashdan soʻng tugʻilishni nazorat qilish Qoʻshma Shtatlarda nihoyat keng qabul qilinganligiga ishontirdi. CRB Qoʻshma Shtatlardagi birinchi qonuniy tugʻilishni nazorat qilish klinikasi edi va tez orada u dunyoning yetakchi kontratseptiv tadqiqot markaziga aylandi. 1923-yilda CRB muvaffaqiyatli ochilganidan soʻng, kontratsepsiyani ommaviy muhokama qilish odatiy holga aylandi va „tugʻilishni nazorat qilish“ atamasi xalq tiliga mustahkam oʻrnashdi. 1920-yillardagi jurnal va gazetalarda tugʻilishni nazorat qilish boʻyicha yuzlab murojaatlarning uchdan ikki qismidan koʻprogʻi ijobiy mazmunda edi.",130,1067,18.57,7.22,0.209,0.567,law,False,dataset.csv,
wikipedia,Abdulla Oripov,https://uz.wikipedia.org/wiki/Abdulla_Oripov,4,"Shevchenko, K. Kuliyev kabi dunyoga mashhur yozuvchilarning asarlarini oʻzbek tiliga mahorat bilan tarjima qilgan 2015-yilda Oripov Italiya yulduzi ordeni bilan taqdirlangan. Ordenni Oripovga Italiya prezidenti Serj Sotarelloning maxsus taklifiga binoan topshirilgan. ""Mitti yulduz"" (1965) ""Koʻzlarim yoʻlingda"" (1967) ""Onajon"" (1969) ""Ruhim"" (1971) ""Oʻzbekiston"" (1972) ""Xotirot"" (1974) ""Yurtim shamoli"" (1974) ""Jannatga yoʻl"" (1978) ""Hayrat"" (1979) ""Hakim va ajal"" (1980) ""Najot qalʼasi"" (1981) ""Yillar armoni"" (1983) ""Ranjkom"" (1988) Haj daftari"" (1992) ""Saylanma"" (1996) ""Sohibqiron (sheʼriy drama)"" (1996) ""Tanlangan asarlar I-IV"" (2000-2001) „Ummon boʻyidagi oʻylar“ (2024) Dante „Ilohiy komediya“ Aleksandr Pushkin Lesya Ukrainka, sheʼrlar Taras Shevchenko, sheʼrlar Nikolay Nekrasov, sheʼrlar Qaysin Quliyev, sheʼrlar Rasul Hamzatov, sheʼrlar Mar Bayjiyev, sheʼrlar 1983-yil – “Oʻzbekiston xalq shoiri” 1994-yil – “Doʻstlik” ordeni “Xalqlar doʻstligi” ordeni 1998-yil – „Oʻzbekiston Qahramoni“ unvoni 2015-yil – Italiya yulduzi ordeni 2015-yil – Xalqaro „Oltin yulduz“ ordeni 1994-yilda – Alisher Navoiy nomidagi Davlat mukofoti",140,1136,35.0,7.12,0.359,0.708,culture,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,87,"Sudya oʻz xizmat vazifalarini bajarishi munosabati bilan kelgusida kasbga doir faoliyat bilan shugʻullanish imkoniyatini istisno etadigan darajada mayib boʻlib qolganida yoki uning sogʻligʻiga boshqacha shikast yetkazilganida majburiy davlat sugʻurtasi boʻyicha olingan toʻlovlarni hisobga olmagan holda unga ish haqi va tayin etilgan pensiya oʻrtasidagi farq tarzidagi kompensatsiya har oyda toʻlanadi. Sudya oʻz xizmat vazifalarini bajarishi munosabati bilan duchor boʻlgan mayiblik yoki uning sogʻligʻiga boshqacha shikast yetkazilishi oqibatida halok boʻlsa (vafot etsa), uning qaramogʻida boʻlgan mehnatga qobiliyatsiz oila aʼzolariga sudya ish haqining ularning hissasiga toʻgʻri keladigan qismi va boquvchisini yoʻqotganligi munosabati bilan ularga tayinlangan pensiya oʻrtasidagi farq tarzidagi kompensatsiya har oyda, majburiy davlat sugʻurtasi boʻyicha olingan toʻlovlarni hisobga olmagan holda toʻlanadi.",109,915,54.5,7.4,0.046,0.634,law,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,92,"Har bir sud alohida bino, qoʻriqlash va avtotransport bilan taʼminlanadi. 91-modda. Sudlar faoliyatini moddiy-texnika va moliyaviy jihatdan taʼminlash [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.15.00 Sudlarning moliyalashtirish va moddiy-texnik taʼminoti""; 2.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.16.00 Sudyalar va protsess ishtirokchilarining xavfsizligini taʼminlash] Sudlar faoliyatini moddiy-texnika va moliyaviy jihatdan taʼminlash Departament tomonidan amalga oshiriladi. Departamentning asosiy vazifalari quyidagilardan iborat: sudlar faoliyatini moddiy-texnika va moliyaviy jihatdan taʼminlashga doir ishlarni tashkil etish, shuningdek bu ishlarni takomillashtirish yuzasidan takliflar tayyorlash; sudlar binolarini qurish va taʼmirlash uchun ajratilgan mablagʻlar samarali sarflanishini taʼminlash, sudlar faoliyati uchun zarur shart-sharoitlar yaratish boʻyicha chora-tadbirlar koʻrish; sudyalar va sud apparati xodimlarining mehnat sharoitlarini, moddiy va ijtimoiy taʼminotini yaxshilash boʻyicha takliflar ishlab chiqish; sudlar faoliyatini moddiy-texnika va moliyaviy jihatdan taʼminlashning joriy holatini tizimli tahlil qilish, sudlar faoliyatini moddiy-texnika va moliyaviy jihatdan taʼminlashni rivojlantirishga doir uzoq muddatli kompleks dasturlar tayyorlash;"" sudyalarning va sud protsesslarining xavfsizligini taʼminlash boʻyicha ishlarni tashkil etish.",154,1415,38.5,8.19,0.053,0.346,law,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,91,"Sudlarning tuzilishi va shtatlari Oʻzbekiston Respublikasi sudlarining tuzilmasi va shtat birligi Oʻzbekiston Respublikasi Prezidenti tomonidan tasdiqlanadi. Sudlarning shtatlar jadvali Oʻzbekiston Respublikasi Oliy sudining raisi va Oʻzbekiston Respublikasi Oliy sudi huzuridagi Sudlar faoliyatini taʼminlash departamenti (bundan buyon matnda Departament deb yuritiladi) tomonidan tasdiqlanadi. Oʻzbekiston Respublikasi Oliy sudining raisi zarur boʻlgan hollarda sudlarning shtatlar jadvaliga shtat birligi va mehnatga haq toʻlash fondi doirasida oʻzgartirishlar kiritadi. Sudlarning faoliyatini moliyalashtirish, ularning binolarini qoʻriqlash va saqlab turish Oʻzbekiston Respublikasining Davlat budjeti mablagʻlari hisobidan amalga oshiriladi hamda odil sudlovni toʻliq va mustaqil ravishda amalga oshirish imkoniyatini taʼminlashi kerak. Ajratiladigan mablagʻlar miqdori Oʻzbekiston Respublikasining har yilgi Davlat budjeti toʻgʻrisidagi Qonun bilan tasdiqlanadi. (90-moddaning birinchi qismi Oʻzbekiston Respublikasining 2025-yil 9-iyundagi OʻRQ-1067-sonli Qonuni tahririda — Qonunchilik maʼlumotlari milliy bazasi, 10.06.2025-y., 03/25/1067/0498-son) Ajratilgan mablagʻlarni taqsimlash: Qoraqalpogʻiston Respublikasi sudlari, viloyatlar va Toshkent shahar sudlari, Qoraqalpogʻiston Respublikasi maʼmuriy sudi, viloyatlar va Toshkent shahar maʼmuriy sudlari, tumanlararo, tuman, shahar sudlari va harbiy sudlar uchun — Departament tomonidan;"" Oʻzbekiston Respublikasi Oliy sudi uchun — Oʻzbekiston Respublikasi Oliy sudi tomonidan amalga oshiriladi.""",167,1555,27.83,8.32,0.018,0.539,law,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,90,"Sudyalarning moddiy va ijtimoiy taʼminoti] Sudyalarning pensiya taʼminoti qonunchilikda belgilanadi. LexUZ sharhi Qarang: Vazirlar Mahkamasining 2019-yil 9-yanvardagi 11-son qarori bilan tasdiqlangan Sudyalar va ularning oila aʼzolari pensiya taʼminoti shartlari, meʼyorlari hamda tartibi toʻgʻrisidagi nizom. 14-bob. Yakunlovchi qoidalar 88-modda. Sud apparati [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.19.00 Sud amaliyoti va statistikasi] Sud apparati sudning odil sudlovni amalga oshirish, sud amaliyotini umumlashtirish, sud statistikasini tahlil qilish, shuningdek sudning boshqa vazifalarini bajarishga doir ishlarini taʼminlaydi. Sud apparati xodimlari Oʻzbekiston Respublikasi Oliy sudining raisi tomonidan belgilanadigan tartibda attestatsiyadan oʻtadi. Sud apparati xodimlariga mansab darajalarini belgilash va berish tartibi ushbu Qonun bilan tasdiqlanadigan nizomda belgilanadi. 89-modda.",105,924,13.12,7.81,0.01,0.316,law,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,89,"Sudyalarga ularning vakolatlari muddati tugaganidan keyin ular sudyalik lavozimiga saylanishga yoki tayinlanishga qadar egallab turgan avvalgi ishi (lavozimi) beriladi, bunday ish (lavozim) mavjud boʻlmaganda esa avvalgisiga teng boshqa ish (lavozim) beriladi. 86-modda. Mehnat toʻgʻrisidagi qonunchilikning sudyalarga nisbatan amal qilishi [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.12.00 Sudyalarning maqomi. Sudyalarning saylanish va tayinlanish tartibi. Vakolatlarni tugatish. Sudyalarning moddiy va ijtimoiy taʼminoti] Mehnat toʻgʻrisidagi qonunchilik sudyalarga nisbatan ushbu Qonunda tartibga solinmagan munosabatlarga oid qismida tatbiq etiladi. 87-modda. Sudyalarning pensiya taʼminoti [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.12.00 Sudyalarning maqomi. Sudyalarning saylanish va tayinlanish tartibi. Vakolatlarni tugatish.",100,880,10.0,7.81,0.022,0.281,law,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,88,"Sudyaning oʻz xizmat vazifalarini bajarishi munosabati bilan unga tegishli mol-mulkni yoʻq qilish yoki shikastlash oqibatida yetkazilgan moddiy zararning oʻrni sudyaga yoki uning oila aʼzolariga toʻlaligicha qoplanadi. Ushbu moddaning ikkinchi — beshinchi qismlarida nazarda tutilgan zararning oʻrnini qoplash boʻyicha toʻlovlar respublika budjeti mablagʻlari hisobidan amalga oshirilib, keyinchalik ular aybdor shaxslardan qonunda belgilangan tartibda undirib olinadi. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Fuqarolik kodeksining 57-bobi. 85-modda. Sudyalarning vakolatlari muddati tugaganidan keyin ularga beriladigan kafolatlar [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.12.00 Sudyalarning maqomi. Sudyalarning saylanish va tayinlanish tartibi. Vakolatlarni tugatish. Sudyalarning moddiy va ijtimoiy taʼminoti] Vakolatlari muddati tugagan sudyalarning oʻrtacha oylik ish haqi ularni yangi vakolatlar muddatiga qayta saylash yoki qayta tayinlash toʻgʻrisidagi masala hal qilinayotgan davrda yoxud boshqa ish berilgunga qadar, lekin koʻpi bilan uch oygacha saqlab qolinadi.",129,1104,16.12,7.57,0.032,0.342,law,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,85,"Sudya unga doimiy yashash uchun belgilangan tartibda turar joy berilgunga qadar turar joy arendasi, ijarasi (ikkilamchi ijarasi) bilan bogʻliq xarajatlari kompensatsiya qilinishi huquqiga ega. LexUZ sharhi Qarang: Vazirlar Mahkamasining 2012-yil 31-oktabrdagi 312-son qarori bilan tasdiqlangan Sudyalarga, sud organlari xodimlariga, Oʻzbekiston Respublikasi Hisob palatasi, prokuratura organlari, Oʻzbekiston Respublikasi Bosh prokuraturasi huzuridagi Iqtisodiy jinoyatlarga qarshi kurashish departamenti, davlat soliq xizmati va davlat bojxona xizmati organlari xodimlariga imtiyozli shartlarda uy-joy sotib olishga uzoq muddatli ipoteka kreditlari berish tartibi toʻgʻrisidagi nizom. 84-modda. Sudyalarni va ularning oila aʼzolarini ijtimoiy himoya qilish choralari [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.12.00 Sudyalarning maqomi. Sudyalarning saylanish va tayinlanish tartibi.",104,907,20.8,7.73,0.05,0.342,law,False,dataset.csv,
wikipedia,AQShda tugʻilishni nazorat qilish harakati,https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati,27,"U sahnadan turib qichqirdi: „Biz Konstitutsiya boʻyicha [bu yigʻilishni] oʻtkazishga haqlimiz… agar xohlasalar, bizni klub qilishsin“. Tez orada uni ozod qilishdi. Ertasi kuni New York arxiyepiskopi Patrick Joseph Hayes politsiyaga uchrashuvni yopish masalasida bosim oʻtkazgani maʼlum boʻldi. Town Hall reydi harakat uchun burilish nuqtasi boʻldi: hukumat va tibbiyot hamjamiyatining qarshiliklari yoʻqoldi va katolik cherkovi uning eng kuchli raqibi sifatida paydo boʻldi. Konferensiyadan soʻng Sanger va uning tarafdorlari Amerika tugʻilishni nazorat qilish ligasini (ABCL) tuzdilar. New York Apellyatsiya sudi shifokorlar uchun kontratseptiv vositalarni buyurish huquqini berganidan toʻrt yil oʻtgach Sanger ikkinchi tugʻilishni nazorat qilish klinikasini ochdi va sud qaroriga binoan buni qonuniy qilish uchun shifokorlar bilan ishladi (birinchi klinikada hamshiralar ishlagan).",110,883,15.71,7.04,0.245,0.573,law,False,dataset.csv,
lex.uz,Sudlar to'g'risida,https://lex.uz/docs/-5534923,101,"26) Oʻzbekiston Respublikasining 2019-yil 5-sentabrda qabul qilingan “Xavfsizlik va mudofaa sohasidagi qonun hujjatlari takomillashtirilishi munosabati bilan Oʻzbekiston Respublikasining ayrim qonun hujjatlariga oʻzgartish va qoʻshimchalar kiritish toʻgʻrisida”gi OʻRQ-564-sonli Qonunining (Oʻzbekiston Respublikasi Oliy Majlisi palatalarining Axborotnomasi, 2019-yil, № 9, 589-modda) 4-moddasi""; 27) Oʻzbekiston Respublikasining 2019-yil 10-sentabrda qabul qilingan “Baʼzi davlat organlarining faoliyati takomillashtirilishi munosabati bilan Oʻzbekiston Respublikasining ayrim qonun hujjatlariga oʻzgartish va qoʻshimchalar kiritish toʻgʻrisida”gi OʻRQ-566-sonli Qonunining (Oʻzbekiston Respublikasi Oliy Majlisi palatalarining Axborotnomasi, 2019-yil, № 9, 591-modda) 3-moddasi; 28) Oʻzbekiston Respublikasining 2020-yil 10-martda qabul qilingan “Sud ishlarini yuritish tartibi takomillashtirilishi munosabati bilan Oʻzbekiston Respublikasining ayrim qonun hujjatlariga oʻzgartish va qoʻshimchalar kiritish toʻgʻrisida”gi OʻRQ-607-sonli Qonunining (Oʻzbekiston Respublikasi Oliy Majlisi palatalarining Axborotnomasi, 2020-yil, № 3, 198-modda) 1-moddasi; 29) Oʻzbekiston Respublikasining 2020-yil 9-noyabrda qabul qilingan “Oʻzbekiston Respublikasining ayrim qonun hujjatlariga oʻzgartish va qoʻshimchalar kiritish toʻgʻrisida”gi OʻRQ-646-sonli Qonunining (Oʻzbekiston Respublikasi Oliy Majlisi palatalarining Axborotnomasi, 2020-yil, № 11, 652-modda) 1-moddasi;"" 30) Oʻzbekiston Respublikasining 2021-yil 21-aprelda qabul qilingan “Oʻzbekiston Respublikasining ayrim qonun hujjatlariga oʻzgartishlar kiritish toʻgʻrisida”gi OʻRQ-683-sonli Qonunining (Oʻzbekiston Respublikasi Oliy Majlisi palatalarining Axborotnomasi, 2021-yil, 4-songa ilova) 33-moddasi. 99-modda.",171,1765,85.5,9.33,0.0,0.652,law,False,dataset.csv,
