"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","23","Sotsialistik farovonlik va antikapitalizmga sodiqligi tufayli Goldman kommunizm bilan aloqador edi, bu esa Birinchi Qizil Qoʻrquv (First Red Scare) davrida uning mamlakatdan haydalishiga olib keldi. Birinchi jahon urushi Amerikaning sogʻliqni saqlash bilan bogʻliq tugʻilishni nazorat qilish gʻoyasini qabul qilishiga olib kelgan boʻlsa-da, antikommunistik Birinchi Jahon urushi propagandasi tugʻilishni nazorat qilish harakatining eng sodiq aʼzolaridan birini qurbon qildi. Muhim tugʻilishni nazorat qilish faoli va yetakchisi boʻlsa-da, Mary Dennett turli xil tashkilotlarni himoya qildi. Massachusets ayollarning saylov huquqlari assotsiatsiyasining dala kotibi lavozimidan boshlab, u Milliy Amerika ayollarining saylov huquqlari assotsiatsiyasining tegishli kotibi sifatida saylangan oʻrinni egallash uchun ishladi. Dennett adabiy boʻlimni boshqarib, risolalar va varaqalar tarqatish kabi vazifalarni bajardi.","107","913","21.8","7.28","0.422","0.694"
"uza.uz","Узоқни кўзлаб амалга оширилаётган ислоҳотлар Янги Ўзбекистон келажаги учун мустаҳкам пойдевор бўлади","https://uza.uz/uz/posts/uzoqni-kozlab-amalga-oshirilayotgan-islohotlar-yangi-ozbekiston-kelazhagi-uchun-mustahkam-poydevor-boladi_885720","13","Президентимиз мазкур Ижтимоий ҳимоя мажмуасида яратилган шароитларни кўздан кечирар экан, аҳолининг муҳтож қатламини қўллаб-қувватлаш, уларнинг жамиятга муносиб мослашиши ҳамда ижобий руҳият билан яшашига кўмаклашиш давлатимиз сиёсатининг устувор вазифаларидан бири эканини таъкидлади. Шундан сўнг Ижтимоий ҳимоя миллий агентлигининг Тошкент вилоятидаги “Инсон” волонтёрлари жамоаси билан суҳбатлашиб, уларнинг лойиҳалари билан танишди. Мажмуа фаолиятини маъқуллаб, республика бўйлаб шунга ўхшаш ҳудудий ижтимоий хизматлар марказлари сонини уч баробарга ошириш бўйича мутасаддиларга топшириқ берди. Маълумот ўрнида айтиш мумкинки, мавжуд имкониятларни янада кенгайтириб, ҳудудий ижтимоий хизматлар марказлари сонини республикада камида 90 тага етказиш мақсад қилинган. Бунда янги марказлар ижтимоий ҳимояга муҳтож аҳоли кўп истиқомат қиладиган, транспорт қатнови қулай ҳамда фуқаролар учун етиб бориш осон бўлган ҳудудларда ташкил этилиши режалаштирилган.","111","955","22.2","7.46","0.387","0.695"
"kun.uz","Sanoat xavfsizligiga oid qoidabuzarliklarni fosh etganlar rag‘batlantiriladi.","https://kun.uz/news/2026/07/23/sanoat-xavfsizligiga-oid-qoidabuzarliklarni-fosh-etganlar-ragbatlantiriladi","1","Yangi tartibga muvofiq, fuqarolar xavfli ishlab chiqarish ob’yektlari hamda texnik qurilmalardan foydalanish jarayonida sodir etilgan huquqbuzarliklar haqidagi ma’lumotlarni Sanoat, radiatsiya va yadro xavfsizligi qo‘mitasiga foto va (yoki) videomateriallar ko‘rinishida taqdim etishi mumkin. Taqdim etilgan materiallar vakolatli organ tomonidan belgilangan tartibda ko‘rib chiqiladi. Huquqbuzarlik holati tasdiqlangan taqdirda, uni aniqlashga hissa qo‘shgan shaxslarni rag‘batlantirish mexanizmi qo‘llaniladi. Mazkur tartib xavfli ishlab chiqarish ob’yektlarida sanoat xavfsizligi talablariga rioya etilishini ta’minlash, ehtimoliy avariya va baxsiz hodisalarning oldini olish, shuningdek, jamoatchilik nazoratini kuchaytirishga xizmat qilishi kutilmoqda. Mutaxassislar fikricha, fuqarolarning bunday jarayonlarga jalb etilishi xavfsizlik talablari ijrosi ustidan ta’sirchan jamoatchilik nazoratini shakllantirish, qoidabuzarliklarni erta aniqlash hamda ularning oqibatlarini bartaraf etish imkoniyatini oshiradi. Yangi tartib 2026 yil 1 avgustdan kuchga kiradi.","113","1063","20.33","7.53","0.484","0.696"
"gazeta.uz","Чорвоқ пляжлари устидан назорат масаласида икки гуруҳ ўртасида можаро келиб чиқди — ДХХ","https://www.gazeta.uz/uz/2026/07/22/crime-group/","2","Бироқ 16 июль куни иккинчи гуруҳ аъзолари, тергов версиясига кўра, қасос олиш мақсадида биринчи гуруҳнинг қўлга олинмай қолган вакилига кастет ва бейсбол битаси билан ҳужум қилиб, унга оғир тан жароҳати етказган. Олиб борилган тезкор тадбирлар натижасида 19 июль куни мазкур гуруҳнинг уч нафар фаол аъзоси ҳамда воқеага алоқадор яна олти нафар шахс, жами тўққиз киши процессуал тартибда ушланди. Шунингдек, тергов ҳаракатлари давомида иккинчи гуруҳ вакилларидан бирининг Instagram ижтимоий тармоғи орқали диний экстремистик оқим ғояларини тарғиб қилувчи материалларни тарқатиб келгани ҳам аниқланиб, ушбу ҳолат белгиланган тартибда расмийлаштирилди. Айни пайтда мазкур ҳолат юзасидан тергов ҳаракатлари давом эттирилмоқда. Ҳуқуқни муҳофаза қилувчи органлар фуқароларни турли жиноий гуруҳлар, зўравонлик ва ноқонуний ҳаракатлардан йироқ бўлишга, ҳар қандай низони қонуний йўл билан ҳал этишга чақирди.","118","900","23.2","6.6","0.44","0.701"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","9","Koʻpgina shtatlar shunga oʻxshash shtat qonunlarini (ular birgalikda Comstock qonunlari deb ataladi) qabul qildilar, baʼzilari kontratseptiv vositalardan foydalanish, shuningdek ularni tarqatishni taqiqlash orqali federal qonunni kengaytirdilar. Comstock minglab hibsga olishlar va yuzlab tonna kitob va risolalarning yoʻq qilinishi uchun shaxsan javobgar ekanligidan faxrlanardi. Comstock va uning ittifoqchilari, shuningdek, erkin sevgi harakati — jinsiy erkinlik, ayollar uchun tenglik va nikohni bekor qilish tashabbuslarini oʻz ichiga olgan libertarianlar va utopianlarni nishonga olishdi. Erkin sevgi tarafdorlari XIX asrda Comstock qonunlariga faol qarshilik koʻrsatgan yagona guruh boʻlib, ular tugʻilishni nazorat qilish harakati uchun zamin yaratdilar. Erkin sevgi harakatining saʼy-harakatlari muvaffaqiyatli boʻlmadi va XX asrning boshlarida federal va shtat hukumatlari Comstock qonunlarini yanada qattiqroq qoʻllashni boshladilar.","111","944","22.2","7.38","0.414","0.701"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","31","Biroq katolik lobbisi, ayniqsa, qonunchilik sohasida samarali boʻldi, bu yerda ularning dalillari (kontratsepsiyaning gʻayritabiiy, zararli va odobsiz ekanligi) bir nechta tashabbuslarga, shu jumladan, 1924-yilda Mary Dennettning kontratsepsiyaga qarshi federal qonunlarni bekor qilishga urinishiga gʻov boʻldi. 1920-yillarda Qoʻshma Shtatlar boʻylab tugʻilishni nazorat qilish boʻyicha oʻnlab klinikalar ochildi, ammo ular deyarli natija koʻrsatmadilar. 1929-yilda New York politsiyasi klinikada reyd oʻtkazdi va kasallikning oldini olish bilan bogʻliq boʻlmagan kontratseptiv maʼlumotlarni tarqatgan ikki shifokor va uchta hamshirani hibsga oldi. Sudya kosmosdagi tugʻilish uchun kontratseptiv vositalardan foydalanish onaning sogʻligʻiga foyda keltiradigan qonuniy tibbiy muolaja deb qaror qilganida ABCL sud jarayonida katta gʻalabaga erishdi. Koʻpgina muhim shifokorlar mudofaa uchun guvoh boʻlib xizmat qilgan sud jarayoni shifokorlarni tugʻilishni nazorat qilish himoyachilari bilan birlashtirishga yordam berdi.","118","1019","23.6","7.4","0.339","0.701"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","40","Rockefeller III nufuzli Population Council (Aholi Kengashi)ga asos soldi. Aholi sonining haddan tashqari koʻpayishidan qoʻrquv 1960-yillarda ifloslanish, oziq-ovqat tanqisligi va hayot sifati bilan bogʻliq tashvishlarni keltirib chiqaradigan asosiy muammoga aylandi, bu butun dunyo boʻylab yaxshi moliyalashtirilgan tugʻilishni nazorat qilish kampaniyalariga asos boʻldi. 1970-yillarning boshlarida Qoʻshma Shtatlar Kongressi aholi oʻsishi va uning ijtimoiy oqibatlari boʻyicha tavsiyalar berish uchun Aholining oʻsishi va Amerika kelajagi boʻyicha komissiya (rais John D. Rockefeller III) tuzdi. Komissiya 1972-yilda kontratseptiv vositalardan foydalanish gʻoyasini ilgari surish va abort qoidalarini liberallashtirishni oʻz ichiga olgan yakuniy tavsiyalarini taqdim etdi. 1994-yilda boʻlib oʻtgan Aholi soni va taraqqiyoti boʻyicha xalqaro konferensiya va 1995-yilgi Ayollar masalalari boʻyicha IV Jahon konferensiyasi tugʻilishni nazorat qilish masalasini koʻrib chiqdi va ayollarning oʻz tanalarini nazorat qilish huquqlarini tasdiqlovchi inson huquqlari deklaratsiyasiga taʼsir koʻrsatdi. 1950-yillarning boshlarida Qoʻshma Shtatlarda filantrop Katharine McCormick biolog Gregory Goodwin Pincusga 1960-yilda Oziq-ovqat va farmatsevtika idorasi (FDA) tomonidan tasdiqlangan tugʻilishni nazorat qilish tabletkasini ishlab chiqish uchun mablagʻ ajratdi.","154","1355","22.43","7.32","0.408","0.701"
"uza.uz","Узоқни кўзлаб амалга оширилаётган ислоҳотлар Янги Ўзбекистон келажаги учун мустаҳкам пойдевор бўлади","https://uza.uz/uz/posts/uzoqni-kozlab-amalga-oshirilayotgan-islohotlar-yangi-ozbekiston-kelazhagi-uchun-mustahkam-poydevor-boladi_885720","21","Мамлакатимизда автомобилсозлик ва машинасозлик тармоқларини замонавий талаблар асосида ислоҳ қилиш, соҳанинг рақобатбардошлиги ва самарадорлигини оширишга алоҳида эътибор қаратилмоқда. Умумий қиймати 50 миллион доллар бўлган лойиҳа доирасида 25,8 гектар майдонда ташкил этилган “Нурафшон махсус техника” корхонасида бугунги кунда “KRANTAS” бренди остида махсус турдаги автомобиллар, ҳарбий техника ва турли механизмлар ишлаб чиқарилмоқда, 300 нафардан ортиқ юқори малакали мутахассис доимий иш ўрни билан таъминланган. Ишлаб чиқаришда фойдаланилаётган ускуна ва технологиялар АҚШ, Германия, Италия, Швеция, Россия, Хитой ҳамда Туркия давлатларидан келтирилган. Ўтган даврда 2 ярим минг тоннага яқин металл конструкция, 300 дан зиёд автомобиль устқурмаси, 200 дан ортиқ шасси ва 20 дан зиёд трактор ишлаб чиқарилди.","102","814","23.75","7.13","0.368","0.704"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","42","Wade qarori homiladorlikning birinchi trimestridagi abortni qonuniylashtirdi. Shuningdek, 1970-yilda kam taʼminlangan va sugʻurtalanmaganlar uchun oilani rejalashtirish va profilaktik tibbiy xizmatlarni taqdim etish maqsadida qashshoqlikka qarshi kurash harakatlarining bir qismi sifatida „Sogʻliqni saqlash xizmati toʻgʻrisida“gi qonunning X bobi qabul qilindi. Davlat tomonidan moliyalashtiriladigan oilani rejalashtirish xizmatlarisiz, Guttmacher instituti maʼlumotlariga koʻra, Qoʻshma Shtatlarda istalmagan homiladorlik va abortlar soni qariyb uchdan ikki baravar koʻp boʻladi; kambagʻal ayollar orasida kutilmagan homiladorlik soni deyarli ikki baravar koʻpayadi. Amerika Qoʻshma Shtatlari Sogʻliqni saqlash va inson xizmatlari departamentiga koʻra, davlat tomonidan moliyalashtiriladigan oilani rejalashtirish xizmatlarga sarflangan har 1 dollar Medicaid xarajatlarida deyarli 4 dollarni tejaydi. 1982-yilda Yevropalik dori ishlab chiqaruvchilari mifepristonni ishlab chiqdilar.","106","985","21.0","8.15","0.429","0.709"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","12","Goldman va erkin soʻz ligasinng taʼsiri ostida Sanger kontratseptiv maʼlumotlarni tarqatishni taqiqlovchi Comstock qonunlariga qarshi chiqishga qaror qildi.Shu maqsadni ko‘zlab 1914-yilda u „Xudo yo‘q, xo‘jayin yo‘q“ shiori ostida kontratsepsiyani targ‘ib qiluvchi sakkiz betlik oylik ""The Woman Rebel"" nashrini taqdim qildi va har bir ayol „o‘z tanasining mutlaq bekasi“ bo‘lishi kerakligini eʼlon qildi. Sanger oilani cheklash kabi evfemizmlarga yanada samimiy muqobil sifatida birinchi marta Rebel sahifalarida paydo boʻlgan tugʻilishni nazorat qilish atamasini taklif qildi. 1914-yil avgust oyida oʻziga nisbatan ayblov eʼlon qilinganidan soʻng Sangerda qonunga eʼtiroz bildirish imkoniyati paydo boʻldi, ammo prokurorlar eʼtiborini kontratsepsiya emas, balki Sangerning suiqasd va nikoh haqida yozgan maqolalariga qaratdilar.","103","830","27.75","6.29","0.414","0.713"
"gazeta.uz","Ёзда туризм объектларида сиеста режимини ва кечки экскурсияларни жорий этиш таклиф этилмоқда","https://www.gazeta.uz/uz/2026/07/23/siesta/","1","Ўзбекистон туризм соҳаси объектларида ёз мавсумида сиеста режимини жорий этиш таклиф қилинмоқда. Бу ҳақда Туризм қўмитаси томонидан эълон қилинган президент қарори лойиҳасида сўз боради. Сиеста — бу Испания, Италия, Греция, Кипр ва Лотин Америкаси давлатлари каби иссиқ иқлимли мамлакатларда оммабоп бўлган, дам олиш ва ухлашни ўз ичига олувчи анъанавий тушликдан кейинги танаффус вақти. Янги ёндашув туризм соҳасини иқлим ўзгаришларига мослаштириш, туристлар ва ходимлар саломатлигини юқори ҳароратнинг салбий таъсиридан ҳимоя қилиш ҳамда ноёб ёзги туристик маҳсулотларни таклиф этиш имконини бериши кутилмоқда. Ҳужжат лойиҳасига кўра, янги режим 1 июндан 31 августгача бўлган даврда меҳмонхоналар, хостеллар, меҳмон уйлари, музейлар, тарихий ёдгорликлар, ресторан ва кафелар, туроператорлар, турагентлар, шунингдек, туристлар учун кўнгилочар объектларга татбиқ этилиши мумкин.","111","878","21.6","6.89","0.565","0.722"
"gazeta.uz","Интерпол орқали халқаро қидирувда бўлган уч эркак Туркиядан Ўзбекистонга экстрадиция қилинди","https://www.gazeta.uz/uz/2026/07/22/interpol/","1","Интерпол орқали халқаро қидирувда бўлган уч нафар шахс Ўзбекистонга қайтарилди, дея хабар бермоқда ташкилотнинг Ўзбекистондаги миллий марказий бюроси. Уларни экстрадиция қилиш Интерпол ММБ, Туркия ҳуқуқни муҳофаза қилувчи органлари ҳамда Ўзбекистоннинг Истанбул шаҳридаги Бош консулхонаси ҳамкорлигида амалга оширилган. Қуйидагилар Истанбулда яшириниб юрганида ушланган: - Самарқанд вилоятида туғилган 28 ёшли шахс — жинсий зўравонлик билан боғлиқ оғир жиноятни содир этганликда айбланиб, халқаро қидирувга берилган; - Бухоро вилоятида туғилган 34 ёшли шахс — фирибгарлик жиноятини содир этганликда айбланган; - Тошкент шаҳрида туғилган 50 ёшли шахс — йирик миқдордаги фирибгарлик содир этгани учун қидирувда бўлган. Қўлга олинганлар белгиланган тартибда Ўзбекистонга олиб келиниб, тегишли ҳуқуқни муҳофаза қилувчи органларга топширилган.","104","838","23.75","7.49","0.389","0.722"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","4","Ikkinchi jahon urushidan soʻng tugʻilishni nazorat qilishni qonuniylashtirish harakati bosqichma-bosqich yakunlandi, chunki endi mazkur amaliyot tibbiyotda kasb nuqtai nazaridan toʻliq qabul qilindi va qolgan kontratsepsiyaga qarshi qonunlar endi oʻz kuchini yoʻqotdi. Kontratsepsiyani qonuniylashtirish harakati boshlangan 1914-yilgacha tugʻilishni nazorat qilish amaliyoti AQShda keng tarqalgan edi. Uzoq vaqtdan beri mavjud boʻlgan usullar orasida ritm usuli, coitus interruptus, diafragmalar, kontratseptiv gubkalar, prezervativlar, uzoq muddat emizish va spermitsidlardan foydalanish kabilar mavjud. XIX asr davomida kontratseptiv vositalardan foydalanish koʻrsatkichlari oʻsib bordi, bu Qoʻshma Shtatlarda 1800 va 1900-yillar oraligʻida tugʻilish darajasining 50 foizga pasayishiga yordam berdi, bu tafsilotlar ayniqsa shaharlarda oʻz aksini topdi. XIX asrda amerikalik ayollarning kontratsepsiya odatlari boʻyicha oʻtkazilgan yagona maʼlum soʻrov Clelia Duel Mosher tomonidan 1892—1912-yillar oraligʻida oʻtkazilgan.","115","1023","22.8","7.62","0.43","0.722"
"gazeta.uz","Тошкентга кириш қисмида 240 млрд сўмли янги йўл ўтказгич очилди","https://www.gazeta.uz/uz/2026/07/22/overpass/","2","Янги объектнинг ишга туширилиши натижасида йўналишнинг кунлик ўтказувчанлик қуввати бир неча баробарга ошиб, 130 мингта автотранспорт воситасига етиши, бу эса пойтахт ва Тошкент вилояти ўртасидаги транспорт алоқаларини янада яхшилаш, тирбандликларни бартараф этиш ҳамда аҳоли учун қулай ҳаракатланиш шароитини яратишга хизмат қилиши кутилмоқда. Президентга лойиҳанинг техник ечимлари, транспорт оқимини бошқариш имкониятлари ҳамда келгусида Тошкент — Нурафшон йўналишида тезюрар автобуслар тизимини (BRT) йўлга қўйиш бўйича режалар ҳақида ҳам ахборот берилди.","68","559","33.0","7.27","0.348","0.723"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","32","Tugʻilishni nazorat qilish harakati paydo boʻlishidan oldin yevgenika Yevropa va AQShda juda mashhur boʻlgan va mavzu maqolalar, filmlar va maʼruzalarda keng muhokama qilingan. Yevgeniklar tugʻilishni nazorat qilish haqida turli xil his-tuygʻularga ega edilar: tugʻilishni nazorat qilish „yuqori“ va „past“ irqlar oʻrtasidagi tugʻilish darajasi farqini kuchaytiradi degan xavotirda boʻlsalar-da, ular „irqiy yaxshilash“ vositasi sifatida ham uning ahamiyatini tan oldilar. Yevgenika tugʻilishni nazorat qilish harakatining maqsadlarini qashshoqlik, jinoyatchilik va kasallikning kuchayishi bilan bogʻlash orqali mustahkamladi. 1920-yillarning boshlarida Sanger yevgenikani qoʻllab-quvvatlovchi ikkita kitobni nashr etdi: ""Woman and the New Race"" va ""The Pivot of Civilization"". Sanger va boshqa advokatlar salbiy yevgenikani („past“ odamlarning naslini toʻxtatish) maʼqulladilar, lekin evtanaziya yoki ijobiy evgenikani („yuqori“ shaxslarning naslini ragʻbatlantirish) yoqlamadilar.","113","982","23.2","7.18","0.457","0.724"
"uza.uz","Узоқни кўзлаб амалга оширилаётган ислоҳотлар Янги Ўзбекистон келажаги учун мустаҳкам пойдевор бўлади","https://uza.uz/uz/posts/uzoqni-kozlab-amalga-oshirilayotgan-islohotlar-yangi-ozbekiston-kelazhagi-uchun-mustahkam-poydevor-boladi_885720","12","Мажмуа барпо этилиши ҳисобига ҳар йили Нурафшон шаҳри ҳамда унга яқин бўлган Ўрта Чирчиқ, Пискент, Оққўрғон ва Бўка туманларида 10 мингга яқин фуқаро ижтимоий хизматлар билан қамраб олинади. Мазкур муассасада 100 нафарга яқин ходим фаолият юритиб, ижтимоий ҳимояга муҳтож фуқароларнинг жамиятга тўлақонли ва мустақил мослашишига кўмак берилади. Шунингдек, ҳудудий ижтимоий хизматлар марказида фуқароларнинг индивидуал эҳтиёжларидан келиб чиққан ҳолда нодавлат сектор имкониятларини кенг жалб этиш орқали 5 турдаги ижтимоий хизматлар кўрсатилиши йўлга қўйилган. Натижада кўп йиллар уйида ўтириб қолган ва ногиронлиги бўлган шахслар, ўзгалар парваришига муҳтожлар, ногиронлиги бўлган болалар жамиятга интеграция қилинади. Шу ернинг ўзида давлатимиз раҳбари ногиронлиги бўлган шахсларни янги стандарт ва сунъий интеллект ёрдамида ташхислаш, Тошкент вилоят тажрибаси асосида маҳалладаги ижтимоий ходимларнинг янгича ишлаш механизмлари тақдимоти билан танишди.","119","955","23.2","7.06","0.474","0.725"
"kun.uz","Qora dengizdagi keskinlik: Kiyev BMT Xavfsizlik kengashini yig‘ishni so‘radi.","https://kun.uz/news/2026/07/23/qora-dengizdagi-keskinlik-kiyev-bmt-xavfsizlik-kengashini-yigishni-soradi","2","Tomonlar Qora dengizda tez o‘zgarayotgan xavfsizlik vaziyatini muhokama qilib, dengizda erkin navigatsiyani tiklash, xavfsizlikni mustahkamlash hamda xalqaro hamjamiyatning qat’iy javobini ta’minlash bo‘yicha harakatlarni muvofiqlashtirishga kelishib olgan. Muzokaralarda Ukraina havo mudofaasi imkoniyatlarini kuchaytirish, mudofaa sanoati sohasidagi hamkorlikni kengaytirish hamda mamlakatni tiklash va Yevropa xavfsizligini mustahkamlash masalalari ham ko‘rib chiqilgan. Shu kuni Sibixa Estoniya tashqi ishlar vaziri Margus Tsaxkna bilan ham telefon orqali suhbat o‘tkazib, shu kabi masalalarni muhokama qildi. Kiyev: Dengiz koridori ishlashda davom etmoqda Ukraina tomonining ma’lum qilishicha, so‘nggi kunlarda Rossiya kamida uchta fuqarolik yuk kemasiga hujum qilgan. Shu bilan birga, Ukraina Tiklanish, infratuzilma va transport vazirligi «Chernomorsk» dengiz porti hamda Katta Odessa portlari odatdagidek faoliyat yuritayotganini bildirdi.","108","947","23.2","7.04","0.483","0.727"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","22","AQSh askarlari Yevropada boʻlganlarida rezina prezervativlarni osongina topishgan va Amerikaga qaytib kelganlarida tugʻilishni nazorat qilishning afzal usuli sifatida prezervativlardan foydalanishda davom etishgan. Harbiylarning venerik kasalliklarga qarshi kampaniyasi harakat uchun katta burilish nuqtasi boʻldi: bu birinchi marta davlat muassasasining jinsiy masalalarni doimiy, ommaviy muhokama qilish bilan shugʻullanishi edi. Hukumatning ommaviy nutqi jinsiy aloqani tabu mavzudan qonuniy ilmiy tadqiqot mavzusiga aylantirdi va kontratsepsiyani axloqiy masaladan jamoat salomatligi masalasiga aylantirdi. 1917-yilda advokat Emma Goldman Birinchi jahon urushi va Amerika harbiy xizmatga chaqirilishiga norozilik bildirgani uchun hibsga olingan. Goldmanning sotsializm, anarxizm, tugʻilishni nazorat qilish, kasaba uyushmalari huquqlari va erkin sevgi kabi mavzularda soʻz erkinligiga sodiqligi oxir-oqibat uni Amerika fuqaroligi va Qoʻshma Shtatlarda yashash huquqidan ayirdi.","111","981","22.4","7.63","0.464","0.727"
"gazeta.uz","Россия Ўзбекистоннинг бешта агроэкспортчиси маҳсулотларини импорт қилишни чеклади","https://www.gazeta.uz/uz/2026/07/22/restrictions/","1","Россиянинг Ветеринария ва фитосанитария назорати бўйича федерал хизмати (Россельхознадзор) 23 июлдан бошлаб фитосанитария талаблари бузилгани сабабли Ўзбекистоннинг бешта экспортчисидан Россияга карантин назорати остидаги маҳсулотлар импорт қилинишига чеклов жорий этади. Бу ҳақда идора матбуот хизмати хабар қилди. Чеклов қўлланган компаниялар асосан оқбош карам ва гулкарам, пиёз, шивит, петрушка, узум, лавлаги ва помидор етказиб беради. «Қарор Ўзбекистондан Россияга карантин назорати остидаги маҳсулотлар етказиб беришда карантин объектлари аниқланиши ҳолатлари кўпайгани, шунингдек озиқ-овқат хавфсизлиги, Россия ҳудудининг фитосанитария фаровонлигини таъминлаш, карантин объектлари олиб кирилиши ва тарқалишининг олдини олиш мақсадида қабул қилинди», — дейилади хабарда. Идора маълум қилишича, 2026 йил бошидан буён Ўзбекистондан келтирилган маҳсулотларда хавфли зараркунандалар ва ўсимлик касалликлари қўзғатувчилари аниқланиши билан боғлиқ 132 та ҳолат қайд этилган.","113","975","22.0","7.57","0.5","0.729"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","33","Biroq koʻplab yevgeniklar, Sangerning taʼkidlashicha, ayolning asosiy burchi davlat emas, oʻzi uchun ekanligini taʼkidlagani uchun tugʻilishni nazorat qilish harakatini qoʻllab-quvvatlashdan bosh tortdilar. Oʻtgan asrning 30-yillarida AQShdagi koʻplab oq tanli amerikaliklar singari, tugʻilishni nazorat qilish harakatining baʼzi yetakchilari ochiq rangli teriga ega irqlar qoraroq irqlardan ustun ekanligiga ishonishgan. Ular afro-amerikaliklar intellektual jihatdan qoloq, oʻz sogʻligʻini boshqarishda nisbatan qobiliyatsiz boʻlib, oq tanlilarning alohida nazoratini talab qiladi deb taxmin qilishdi. Harakat rahbariyati va tibbiyot xodimlarida oq tanlilarning hukmronligi qora tanlilarning irqchilikda ayblanishiga va „irqiy oʻz joniga qasd qilish“ tugʻilishni nazorat qilishning keng miqyosda qoʻllanishi natijasi boʻlishi mumkinligiga shubha tugʻdirdi. Ushbu shubhalar oq tanli tugʻilishni nazorat qiluvchi baʼzi himoyachilar tomonidan kontratsepsiyaga qiziqish yoʻqligi sifatida notoʻgʻri talqin qilingan.","113","1011","23.0","7.66","0.452","0.733"
"kun.uz","Vashington Saudiya Arabistonining atom energetikasiga sarmoya kiritadi.","https://kun.uz/news/2026/07/23/vashington-saudiya-arabistonining-atom-energetikasiga-sarmoya-kiritadi","1","AQSh Energetika vazirligi ma’lum qilishicha, Vashington shahrida AQSh energetika vaziri Kris Rayt va Saudiya Arabistoni energetika vaziri shahzoda Abdulaziz bin Salmon Ol Saud o‘rtasida tinch atom energetikasi sohasida hamkorlik qilish bo‘yicha uzoq muddatli kelishuv imzolandi. Kelishuvga muvofiq, AQSh kompaniyalari Saudiya Arabistonining atom dasturini rivojlantirish, atom infratuzilmasini yaratish va tegishli texnologiyalarni joriy etishda ishtirok etadi. AQSh Energetika vazirligiga ko‘ra, mazkur hamkorlik Amerika sanoati, ishlab chiqaruvchilari va ta’minot zanjirlari uchun yangi imkoniyatlar yaratishi, shu bilan birga Saudiya Arabistonining ortib borayotgan energiya ehtiyojini qondirishga xizmat qilishi kutilmoqda. Shuningdek, tomonlar yadroviy xavfsizlik va hamkorlik shartlarini tartibga soluvchi qo‘shimcha ikki tomonlama kafolatlar to‘g‘risidagi bitimni ham imzolagan. «Eng yuqori yadroviy xavfsizlik standartlari» AQSh energetika vaziri Kris Raytning ta’kidlashicha, imzolangan kelishuvlar yadroviy xavfsizlik va yadroviy qurol tarqalmasligi sohasidagi eng yuqori xalqaro standartlarga mos keladi.","127","1115","27.2","7.1","0.404","0.734"
