"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"kun.uz","Alifbo haqidagi bahslar va Lukashenkoning o‘zbeklarga taklifi - hafta dayjesti.","https://kun.uz/news/2026/07/11/alifbo-haqidagi-bahslar-va-lukashenkoning-ozbeklarga-taklifi-hafta-dayjesti-be3b8b","13","Qolaversa, ekologiyani o‘ylagan holda avtoparkni yangilash haqida gap ketayotgan ekan, elektromobillar importi uchun utilizatsiya yig‘imi va bojlarni bekor qilish masalasi ham ko‘rib chiqilsa, nur ustiga a’lo nur bo‘lardi. “O‘zbeklarni oilasi bilan Belarusga taklif qilamiz” O‘zbekiston o‘ziga yaqin hamkor davlatlar bilan aloqalarni institutsional tarzda yangi bosqichda olib chiqishda davom etmoqda. O‘tgan hafta Gruziya bilan strategik sheriklik munosabatlari o‘rnatilgan bo‘lsa, joriy hafta Belarus bilan ham o‘zaro munosabatlar strategik sheriklik darajasiga olib chiqildi. Prezident Shavkat Mirziyoyevning Minskka tashrifi davomida ikki o‘rtada 15 dan ortiq kelishuv imzolandi. Belarus prezidenti Aleksandr Lukashenkoning aytishicha, kelishuvlar orasida o‘zbekistonliklarning Belarusda vaqtincha mehnat faoliyatini amalga oshirishini tashkil etish to‘g‘risidagi hukumatlararo bitim alohida ahamiyatga ega. “Biz o‘zbeklarning oilasi bilan Belarusga kelib, shu yerda yashashini istaymiz.","115","991","21.83","6.44","0.511","0.696"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","12","Goldman va erkin soʻz ligasinng taʼsiri ostida Sanger kontratseptiv maʼlumotlarni tarqatishni taqiqlovchi Comstock qonunlariga qarshi chiqishga qaror qildi.Shu maqsadni ko‘zlab 1914-yilda u „Xudo yo‘q, xo‘jayin yo‘q“ shiori ostida kontratsepsiyani targ‘ib qiluvchi sakkiz betlik oylik ""The Woman Rebel"" nashrini taqdim qildi va har bir ayol „o‘z tanasining mutlaq bekasi“ bo‘lishi kerakligini eʼlon qildi. Sanger oilani cheklash kabi evfemizmlarga yanada samimiy muqobil sifatida birinchi marta Rebel sahifalarida paydo boʻlgan tugʻilishni nazorat qilish atamasini taklif qildi. 1914-yil avgust oyida oʻziga nisbatan ayblov eʼlon qilinganidan soʻng Sangerda qonunga eʼtiroz bildirish imkoniyati paydo boʻldi, ammo prokurorlar eʼtiborini kontratsepsiya emas, balki Sangerning suiqasd va nikoh haqida yozgan maqolalariga qaratdilar.","103","830","27.75","6.29","0.369","0.699"
"gazeta.uz","ЖЧ-2026: Сабр ва Жуд — барчасини енгади. Англия Норвегияни қийинчилик билан мағлуб этди","https://www.gazeta.uz/uz/2026/07/12/wc-norway-england/","1","Англия ва Норвегия ўртасидаги учрашувлар — шунчаки футбол эмас, улар ўз ичига асрлар қаърига бориб тақаладиган ҳар икки давлатнинг маданий кодларини яширган. Викинглар Британия оролларига кетма-кет бостириб кириб, ўзларидан кейин нафақат номлар ва афсоналарни, балки ўзига хос яқинлик ва рақобат туйғусини ҳам қолдирган. Масалан, бугунги кунда футбол жанглари майдонига айланган «Стэмфорд Бриж» бутунлай бошқа бир тарихий жанг хотирасини сақлайди: 1066 йил 25 сентябрда Англия қироли Гарольд бу ерда Британияга бостириб киришга уринган Норвегия қироли Шафқатсиз Ҳаральдни тор-мор этган эди. Кечаги оқшомда эса ушбу қарама-қаршилик бошқа номлар — Ҳарри Кейн ва Эрлинг Ҳоланд ижросида янгради. Бироқ Майамидаги Hard Rock Stadium`да бўлиб ўтган баҳснинг бош қаҳрамони бутунлай бошқа фамилияли инсон бўлиб чиқди.","110","808","22.0","6.14","0.545","0.7"
"gazeta.uz","ЖЧ-2026: Сабр ва Жуд — барчасини енгади. Англия Норвегияни қийинчилик билан мағлуб этди","https://www.gazeta.uz/uz/2026/07/12/wc-norway-england/","5","Орадан бир неча дақиқа ўтиб эса Беллингем бундай исрофгарчиликнинг оқибати нима билан тугашини кўрсатиб қўйди. Эллиот Андерсондан узатмани қабул қилиб олган Жуд, қаршисидан чиққан Торбьёрн Ҳеггемни пайқамади ҳам ва тўпни дарвоза бурчагига аниқ жойлади — 1:1. Фото: englandfootball.com Иккинчи бўлимда норвегияликлар кўрсатган ўйин баскетбол атамаларини ишлатишга мажбур қилди: майдон марказидаги плацдармни қўлга киритган ҳолда, улар ҳавас қилгулик мунтазамлик билан қайтган тўпларга биринчи бўлиб эга чиқди. Навбатдаги бурчак тўпи инглизлар жарима майдончасининг ҳақиқий қамалига айланиб кетди: Патрик Бергнинг зарбасидан сўнг, қайтган тўпга биринчи бўлиб аввалги вазиятда хатога йўл қўйган Ҳеггем етиб келди. Фақатгина VAR тизимининг аралашуви Англияни иккинчи гол ўтказиб юборишдан қутқариб қолди: француз ҳаками Клеман Тюрпен жарима майдончаси ичида Ҳоланд қўллари билан ҳаддан ташқари фаол ёрдам бериб, қоида бузганини пайқаб қолди.","121","937","20.0","6.66","0.6","0.7"
"uza.uz","Қабул: Фуқаролар муаммоларига ечим топилди","https://uza.uz/uz/posts/qabul-fuqarolar-muammolariga-echim-topildi_881671","1","Қабул: Фуқаролар муаммоларига ечим топилди Пойтахтимизда Тошкент шаҳар ҳокимлиги томонидан маданият, туризм ва маданий мерос соҳалари бўйича жисмоний ва юридик шахсларнинг мурожаатларини ўрганиш юзасидан сайёр қабул ўтказилди. Давлатимиз раҳбарининг 2026 йил 1 апрелдаги ""Аҳоли билан мулоқот тизимини самарали ташкил қилиш бўйича қўшимча чора-тадбирлар тўғрисида""ги фармони ижросини таъминлаш ҳамда фуқаролар билан очиқ мулоқотни янада кучайтириш мақсадида ташкил этилган тадбирда Тошкент шаҳар ҳокими ўринбосари А.Шавкатов томонидан мурожаатчилар муаммолари тингланди. Қабул давомида фуқаролар ва тадбиркорлик субъектлари томонидан мазкур соҳаларни ривожлантириш, инвестиция лойиҳаларини амалга ошириш, маданий ва туризм инфратузилмасини такомиллаштириш, хизматлар сифатини ошириш, тадбиркорлик фаолиятини қўллаб-қувватлаш ҳамда бошқа долзарб масалалар юзасидан мурожаатлар ва таклифлар билдирилди. Ҳар бир мурожаат батафсил ўрганилиб, уларнинг мазмун-моҳиятидан келиб чиқиб, амалдаги қонунчилик ҳужжатларига мувофиқ тегишли масъулларга аниқ топшириқлар берилди. Қўшимча ўрганишни талаб этадиган масалалар ижро назоратига олиниб, уларнинг қонуний ва ўз вақтида ҳал этилишини таъминлаш юзасидан зарур чоралар белгиланди. Қайд этилганидек, фуқаролар билан очиқ ва самарали мулоқотни йўлга қўйиш, уларнинг мурожаатларига тезкор ва адолатли ечим топиш, шунингдек, давлат органлари фаолиятининг очиқлиги ва ҳисобдорлигини таъминлаш борасидаги ишлар изчил давом эттирилмоқда. Гулноза Бобоева, ЎзА","172","1491","21.88","7.37","0.434","0.701"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","42","Wade qarori homiladorlikning birinchi trimestridagi abortni qonuniylashtirdi. Shuningdek, 1970-yilda kam taʼminlangan va sugʻurtalanmaganlar uchun oilani rejalashtirish va profilaktik tibbiy xizmatlarni taqdim etish maqsadida qashshoqlikka qarshi kurash harakatlarining bir qismi sifatida „Sogʻliqni saqlash xizmati toʻgʻrisida“gi qonunning X bobi qabul qilindi. Davlat tomonidan moliyalashtiriladigan oilani rejalashtirish xizmatlarisiz, Guttmacher instituti maʼlumotlariga koʻra, Qoʻshma Shtatlarda istalmagan homiladorlik va abortlar soni qariyb uchdan ikki baravar koʻp boʻladi; kambagʻal ayollar orasida kutilmagan homiladorlik soni deyarli ikki baravar koʻpayadi. Amerika Qoʻshma Shtatlari Sogʻliqni saqlash va inson xizmatlari departamentiga koʻra, davlat tomonidan moliyalashtiriladigan oilani rejalashtirish xizmatlarga sarflangan har 1 dollar Medicaid xarajatlarida deyarli 4 dollarni tejaydi. 1982-yilda Yevropalik dori ishlab chiqaruvchilari mifepristonni ishlab chiqdilar.","106","985","21.0","8.15","0.4","0.701"
"uza.uz","I Халқаро ислом цивилизацияси форуми: Янги Ўзбекистоннинг янги қадами","https://uza.uz/uz/posts/i-halqaro-islom-civilizaciyasi-forumi-yangi-ozbekistonning-yangi-qadami_881688","12","Унда давлат раҳбарининг ташаббуси билан ташкил этилган мазкур форум ислом цивилизацияси меросини ўрганиш ва тарғиб қилиш соҳасида халқаро ҳамкорликнинг янги даврини бошлаб бергани қайд этилди. Мурожаатда таъкидланганидек, Ўзбекистон Президентининг юксак ирода ва донишмандлик, тарих, бугунги кун ва келажакни яхлит бир жараён сифатида кўра олиш салоҳияти маҳсули бўлган Ислом цивилизацияси маркази нафақат жаҳон даражасидаги замонавий илмий-маърифий мажмуага, айни вақтда ушбу ноёб жараён таркибидаги бебаҳо меросни ўрганиш, асраб-авайлаш ва кенг тарғиб этишга қаратилган қўшма лойиҳаларни амалга ошириш учун турли давлатлар, халқаро ташкилотлар, етакчи олимлар, илмий муассасалар, университетлар, кутубхоналар, музейлар ва маънавий-маърифий марказларни бирлаштирадиган нуфузли мулоқот майдонига айланиб бораётганини барчамиз кўриб турибмиз. Аминмизки, яқин йилларда бу маскан гуманитар илм-фан соҳасидаги етакчи халқаро марказлар қаторидан муносиб ўрин эгаллайди ҳамда янги ғоялар, қўшма илмий тадқиқотлар ва узоқ муддатли халқаро лойиҳалар шаклланадиган йирик маданий-маърифий ва таълим платформасига айланади.","132","1112","45.67","7.01","0.307","0.702"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","9","Koʻpgina shtatlar shunga oʻxshash shtat qonunlarini (ular birgalikda Comstock qonunlari deb ataladi) qabul qildilar, baʼzilari kontratseptiv vositalardan foydalanish, shuningdek ularni tarqatishni taqiqlash orqali federal qonunni kengaytirdilar. Comstock minglab hibsga olishlar va yuzlab tonna kitob va risolalarning yoʻq qilinishi uchun shaxsan javobgar ekanligidan faxrlanardi. Comstock va uning ittifoqchilari, shuningdek, erkin sevgi harakati — jinsiy erkinlik, ayollar uchun tenglik va nikohni bekor qilish tashabbuslarini oʻz ichiga olgan libertarianlar va utopianlarni nishonga olishdi. Erkin sevgi tarafdorlari XIX asrda Comstock qonunlariga faol qarshilik koʻrsatgan yagona guruh boʻlib, ular tugʻilishni nazorat qilish harakati uchun zamin yaratdilar. Erkin sevgi harakatining saʼy-harakatlari muvaffaqiyatli boʻlmadi va XX asrning boshlarida federal va shtat hukumatlari Comstock qonunlarini yanada qattiqroq qoʻllashni boshladilar.","111","944","22.2","7.38","0.423","0.704"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","31","Biroq katolik lobbisi, ayniqsa, qonunchilik sohasida samarali boʻldi, bu yerda ularning dalillari (kontratsepsiyaning gʻayritabiiy, zararli va odobsiz ekanligi) bir nechta tashabbuslarga, shu jumladan, 1924-yilda Mary Dennettning kontratsepsiyaga qarshi federal qonunlarni bekor qilishga urinishiga gʻov boʻldi. 1920-yillarda Qoʻshma Shtatlar boʻylab tugʻilishni nazorat qilish boʻyicha oʻnlab klinikalar ochildi, ammo ular deyarli natija koʻrsatmadilar. 1929-yilda New York politsiyasi klinikada reyd oʻtkazdi va kasallikning oldini olish bilan bogʻliq boʻlmagan kontratseptiv maʼlumotlarni tarqatgan ikki shifokor va uchta hamshirani hibsga oldi. Sudya kosmosdagi tugʻilish uchun kontratseptiv vositalardan foydalanish onaning sogʻligʻiga foyda keltiradigan qonuniy tibbiy muolaja deb qaror qilganida ABCL sud jarayonida katta gʻalabaga erishdi. Koʻpgina muhim shifokorlar mudofaa uchun guvoh boʻlib xizmat qilgan sud jarayoni shifokorlarni tugʻilishni nazorat qilish himoyachilari bilan birlashtirishga yordam berdi.","118","1019","23.6","7.4","0.347","0.704"
"gazeta.uz","Шавкат Мирзиёев Кавказ мусулмонлари идораси раиси Оллоҳшукур Пошшозодани «Эл-юрт ҳурмати» ордени билан мукофотлади","https://www.gazeta.uz/uz/2026/07/10/el-yurt-hurmati/","2","Учрашув якунида давлат раҳбари Оллоҳшукур Пошшозодага мусулмон дунёси илм-фанига қўшаётган улкан ҳиссаси учун Ўзбекистоннинг «Эл-юрт ҳурмати» орденини топширди.","18","160","20.0","6.9","0.6","0.707"
"kun.uz","Alifbo haqidagi bahslar va Lukashenkoning o‘zbeklarga taklifi - hafta dayjesti.","https://kun.uz/news/2026/07/11/alifbo-haqidagi-bahslar-va-lukashenkoning-ozbeklarga-taklifi-hafta-dayjesti-be3b8b","12","Bu mexanizmga ko‘ra, eski mashinalar egalaridan bozor narxida sotib olinadi va mashina egasiga ikki xil tanlov imkoniyati beriladi: u yo mashinasining pulini naqd shaklda olishi, yoki yangi mashina uchun boshlang‘ich to‘lov o‘rniga o‘tadigan vaucherni tanlashi mumkin. Ikkinchi variant ancha jozibador ko‘rsatilyapti: bunda yangi mashina narxidan vaucher qiymati chegirib tashlanib, qolgan summani 7 yilgacha muddatga mutlaqo foizsiz, bo‘lib-bo‘lib to‘lash imkoniyati yaratilishi mumkin. Misol uchun, 5 mln so‘mlik “Moskvich” egasi 165 mln so‘mlik yangi Cobalt'ning boshlang‘ich to‘lovdan qolgan 160 mln so‘mini 7 yil davomida oyiga 1,9 mln so‘mdan, ya’ni foizsiz to‘lab borishi mumkin. Albatta, bu hali loyiha. Respublika bo‘ylab ming-minglab eski mashinalar borligini inobatga olsak, masalaning moliyaviy jihatlari savol ostida qoladi.","109","837","24.6","5.53","0.496","0.708"
"gazeta.uz","ЖЧ-2026: Сабр ва Жуд — барчасини енгади. Англия Норвегияни қийинчилик билан мағлуб этди","https://www.gazeta.uz/uz/2026/07/12/wc-norway-england/","3","Рақибларнинг ўйин бошидаги кайфиятидан келиб чиқилса, уларнинг ҳеч бири голларга бой учрашув ҳақида ўйламаётганди: инглизлар ҳам, норвегияликлар ҳам очиқ футбол ўйнашни хаёлларига ҳам келтирмади. Бу нозик мувозанатни биринчи бўлиб «шерлар» бузишга қарор қилди ва ўйин шарҳловчиларини бир футболчининг исм-шарифини тобора тез-тез тилга олишга мажбур қилди — Жуд Беллингем. Ниҳоят, у юқори тезликни ёқиб, Ҳарри Кейн учун хавфли стандарт вазият яратди ва Эрьян Нюланд дарвозаси олдида илк бор жиддий хавф юзага келди. Норвегияликлар ҳам бирданига уйғониб, Жаҳон чемпионатига бировнинг ўйинини томоша қилиш учун келмаганини эслаб қолди. Скандинавияликлар устози Столе Сольбаккен вундеркинд Антонио Нусани захирада қолдириб, чап қанотни Андреас Шельдерупга ишонган ҳолда жамоатчиликнинг танқидига учраётган эди.","104","806","21.0","6.53","0.59","0.709"
"kun.uz","Angliya-Norvegiya bahsi boshlanish vaqti kechiktirilishi mumkin.","https://kun.uz/news/2026/07/11/angliya-norvegiya-bahsi-boshlanish-vaqti-kechiktirilishi-mumkin-a97169","1","Angliya-Norvegiya bahsi boshlanish vaqti kechiktirilishi mumkin Futbol uchrashuvi boshlanadigan vaqt - soat 17:00da (Toshkent vaqti bilan 02:00) harorat 29-32 darajaga, haroratni his qilish esa 44 darajagacha yetishi kutilmoqda. Futbol bo‘yicha jahon chempionati chorak finali doirasida bo‘lib o‘tishi kutilayotgan Angliya va Norvegiya milliy jamoalari o‘rtasidagi uchrashuv vaqti harorat keskin ko‘tarilishi sababli o‘zgarishi mumkin, deb yozmoqda Daily Mail. Nashr xabariga ko‘ra, Janubiy Floridada issiqlik to‘lqini paydo bo‘lishi xavfi juda yuqori bo‘lib, futbol uchrashuvi boshlanadigan vaqt - soat 17:00da (Toshkent vaqti bilan 02:00) harorat 29-32 darajaga, haroratni his qilish esa 44 darajagacha yetishi mumkin. Mayami shahrining X ijtimoiy tarmog‘idagi akkaunti aholini «ko‘proq suv ichish, yengil kiyinish va ochiq havoda kamroq harakatlanish»ga chaqirdi. “Yuqori harorat va namlik jazirama bilan bog‘liq kasalliklar xavfini oshirishi mumkin.","120","953","25.4","6.03","0.441","0.713"
"uza.uz","I Халқаро ислом цивилизацияси форуми: Янги Ўзбекистоннинг янги қадами","https://uza.uz/uz/posts/i-halqaro-islom-civilizaciyasi-forumi-yangi-ozbekistonning-yangi-qadami_881688","11","Бир неча кун давом этган муҳокамалар, илмий баҳслар ва учрашувлар якунида иштирокчилар томонидан Тошкент декларацияси қабул қилиниб, Ўзбекистон Республикаси Президенти Шавкат Мирзиёев номига махсус Мурожаат йўлланди. Тошкент декларациясида ислом цивилизациясининг бой илмий ва маънавий меросини асраб-авайлаш, унинг ҳақиқий инсонпарварлик моҳиятини халқаро миқёсда кенг тарғиб қилиш, ёш авлодни илм-фан ва маърифат руҳида тарбиялаш, экстремизм ва исломофобияга қарши курашда маърифатни энг таъсирчан восита сифатида қўллаш каби устувор вазифалар белгиланди. Шунингдек, қўлёзмаларни сақлаш, реставрация қилиш, рақамлаштириш, қўшма илмий тадқиқотлар ташкил этиш ва халқаро академик ҳамкорликни кучайтириш бўйича аниқ ташаббуслар илгари сурилди. Форум иштирокчилари томонидан қабул қилинган Ўзбекистон Республикаси Президенти Шавкат Мирзиёевга йўлланган Мурожаат алоҳида тарихий аҳамиятга эга бўлди.","105","896","26.75","7.26","0.318","0.713"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","32","Tugʻilishni nazorat qilish harakati paydo boʻlishidan oldin yevgenika Yevropa va AQShda juda mashhur boʻlgan va mavzu maqolalar, filmlar va maʼruzalarda keng muhokama qilingan. Yevgeniklar tugʻilishni nazorat qilish haqida turli xil his-tuygʻularga ega edilar: tugʻilishni nazorat qilish „yuqori“ va „past“ irqlar oʻrtasidagi tugʻilish darajasi farqini kuchaytiradi degan xavotirda boʻlsalar-da, ular „irqiy yaxshilash“ vositasi sifatida ham uning ahamiyatini tan oldilar. Yevgenika tugʻilishni nazorat qilish harakatining maqsadlarini qashshoqlik, jinoyatchilik va kasallikning kuchayishi bilan bogʻlash orqali mustahkamladi. 1920-yillarning boshlarida Sanger yevgenikani qoʻllab-quvvatlovchi ikkita kitobni nashr etdi: ""Woman and the New Race"" va ""The Pivot of Civilization"". Sanger va boshqa advokatlar salbiy yevgenikani („past“ odamlarning naslini toʻxtatish) maʼqulladilar, lekin evtanaziya yoki ijobiy evgenikani („yuqori“ shaxslarning naslini ragʻbatlantirish) yoqlamadilar.","113","982","23.2","7.18","0.422","0.713"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","4","Ikkinchi jahon urushidan soʻng tugʻilishni nazorat qilishni qonuniylashtirish harakati bosqichma-bosqich yakunlandi, chunki endi mazkur amaliyot tibbiyotda kasb nuqtai nazaridan toʻliq qabul qilindi va qolgan kontratsepsiyaga qarshi qonunlar endi oʻz kuchini yoʻqotdi. Kontratsepsiyani qonuniylashtirish harakati boshlangan 1914-yilgacha tugʻilishni nazorat qilish amaliyoti AQShda keng tarqalgan edi. Uzoq vaqtdan beri mavjud boʻlgan usullar orasida ritm usuli, coitus interruptus, diafragmalar, kontratseptiv gubkalar, prezervativlar, uzoq muddat emizish va spermitsidlardan foydalanish kabilar mavjud. XIX asr davomida kontratseptiv vositalardan foydalanish koʻrsatkichlari oʻsib bordi, bu Qoʻshma Shtatlarda 1800 va 1900-yillar oraligʻida tugʻilish darajasining 50 foizga pasayishiga yordam berdi, bu tafsilotlar ayniqsa shaharlarda oʻz aksini topdi. XIX asrda amerikalik ayollarning kontratsepsiya odatlari boʻyicha oʻtkazilgan yagona maʼlum soʻrov Clelia Duel Mosher tomonidan 1892—1912-yillar oraligʻida oʻtkazilgan.","115","1023","22.8","7.62","0.412","0.717"
"gazeta.uz","ЖЧ-2026: Сабр ва Жуд — барчасини енгади. Англия Норвегияни қийинчилик билан мағлуб этди","https://www.gazeta.uz/uz/2026/07/12/wc-norway-england/","2","Норвегияликлар учун инглиз футболи ўн йиллар давомида деярли дин даражасига кўтарилган эди: 1960-йилларнинг охиридан бошлаб маҳаллий NRK телеканали Туманли Альбион учрашувларини мунтазам равишда намойиш этиб келган ва маҳаллаларда ўсиб улғайган бутун бир болалар авлоди ўзларини гоҳ Кевин Киган, гоҳ Гари Линекер сифатида тасаввур қилган. Қизиғи шундаки, ЖЧ-2026 га қадар Англия ва Норвегия терма жамоалари бор-йўғи 13 та расмий учрашув ўтказган бўлиб, норвегияликлар уларнинг фақат иккитасида ғалаба қозонган. Кечаги оқшомгача уларнинг энг машҳур баҳси 1981 йилда Ослода бўлиб ўтган ўйин эди. Ўшанда шарҳловчи Бьорге Лиллелиен ўша даврдаги Британия бош вазири Маргарет Тэтчерга қарата тарихга муҳрланган ушбу жумлани айтганди: «Йигитларингиз таъзирини еди!» Орадан 45 йил ўтиб, ушбу учрашув норвегияликларга мана шу хитобни яна бир бор такрорлаш имкониятини тақдим этганди.","117","874","23.0","6.31","0.548","0.722"
"uza.uz","Солиқ қўмитаси P2P ўтказмалари бўйича Марказий банк эътирозларига расмий жавоб берди","https://uza.uz/uz/posts/soliq-qomitasi-p2p-otkazmalari-boyicha-markaziy-bank-etirozlariga-rasmiy-zhavob-berdi_881680","1","Солиқ қўмитаси P2P ўтказмалари бўйича Марказий банк эътирозларига расмий жавоб берди Солиқ қўмитаси банк сири ҳамда жисмоний шахслар ўртасидаги P2P ўтказмаларини мониторинг қилишга оид масалалар юзасидан Марказий банкнинг позициясига расмий муносабат билдирди. Қўмитанинг маълум қилишича, банклар билан ҳар қандай ахборот алмашинуви фақат амалдаги қонунчилик доирасида, банк сирини сақлаш, шахсга доир маълумотларни ҳимоя қилиш ҳамда фуқароларнинг банк тизимига бўлган ишончини таъминлаш тамойиллари асосида амалга оширилиши лозим. Эслатилишича, Ўзбекистон Республикаси Конституциясининг 41-моддасига мувофиқ, банк операциялари, омонатлар ва ҳисобварақлар сирининг дахлсизлиги қонун билан кафолатланган. Шунингдек, мазкур соҳадаги муносабатлар «Банк сири тўғрисида»ги қонун ҳамда Солиқ кодекси нормалари билан тартибга солинади. «Банк сири тўғрисида»ги қонунда банк мижозларининг солиққа оид маълумотлари қонунчиликда белгиланган тартибда солиқ органларига тақдим этилиши мумкинлиги назарда тутилган.","115","1000","23.8","7.27","0.42","0.725"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","22","AQSh askarlari Yevropada boʻlganlarida rezina prezervativlarni osongina topishgan va Amerikaga qaytib kelganlarida tugʻilishni nazorat qilishning afzal usuli sifatida prezervativlardan foydalanishda davom etishgan. Harbiylarning venerik kasalliklarga qarshi kampaniyasi harakat uchun katta burilish nuqtasi boʻldi: bu birinchi marta davlat muassasasining jinsiy masalalarni doimiy, ommaviy muhokama qilish bilan shugʻullanishi edi. Hukumatning ommaviy nutqi jinsiy aloqani tabu mavzudan qonuniy ilmiy tadqiqot mavzusiga aylantirdi va kontratsepsiyani axloqiy masaladan jamoat salomatligi masalasiga aylantirdi. 1917-yilda advokat Emma Goldman Birinchi jahon urushi va Amerika harbiy xizmatga chaqirilishiga norozilik bildirgani uchun hibsga olingan. Goldmanning sotsializm, anarxizm, tugʻilishni nazorat qilish, kasaba uyushmalari huquqlari va erkin sevgi kabi mavzularda soʻz erkinligiga sodiqligi oxir-oqibat uni Amerika fuqaroligi va Qoʻshma Shtatlarda yashash huquqidan ayirdi.","111","981","22.4","7.63","0.464","0.727"
"uza.uz","I Халқаро ислом цивилизацияси форуми: Янги Ўзбекистоннинг янги қадами","https://uza.uz/uz/posts/i-halqaro-islom-civilizaciyasi-forumi-yangi-ozbekistonning-yangi-qadami_881688","3","Очилиш маросимида Ўзбекистон Республикаси Президенти Шавкат Мирзиёевнинг форум иштирокчиларига йўллаган мурожаати ўқиб эшиттирилди. Унда ислом цивилизацияси инсоният тарихида илм-фан, тиббиёт, астрономия, фалсафа, адабиёт ва маданият тараққиётига улкан ҳисса қўшгани, бу меросни холисона ўрганиш ва кенг тарғиб этиш бугунги кунда янада долзарб аҳамият касб этаётгани таъкидланди. –Ўзбекистон Республикаси Президенти Шавкат Мирзиёевнинг форум иштирокчиларига йўллаган табриги ушбу анжуманнинг юксак мақоми, унинг мамлакатимиз ва халқаро ҳамжамият учун нечоғлик муҳим эканини яна бир бор намоён этди, – деди Узбекистондаги Ислом цивилизацияси маркази директори Фирдавс Абдухоликов. – Давлатимиз раҳбарининг маърифат, диний бағрикенглик ва цивилизациялар ўртасидаги мулоқотни ривожлантиришга қаратилган эзгу ғоялари барчамиз учун муҳим дастуриламал бўлиб хизмат қилади.","102","866","25.25","7.42","0.356","0.729"
"kun.uz","Alifbo haqidagi bahslar va Lukashenkoning o‘zbeklarga taklifi - hafta dayjesti.","https://kun.uz/news/2026/07/11/alifbo-haqidagi-bahslar-va-lukashenkoning-ozbeklarga-taklifi-hafta-dayjesti-be3b8b","6","Ular keltirayotgan argumentlar sirasida eng ko‘p uchrayotganlari quyidagilar: “hamma o‘rgangan alifboni o‘zgartirishga obektiv zarurat yo‘q”, “inson texnikaga emas, texnika insonga moslashishi kerak”, “endi uchta alifbo paydo bo‘ladi, savodsizlik karrasiga oshadi”, “shuncha ortiqcha xarajat – ham budjetga, ham odamlar cho‘ntagiga yuk”, “ismi-sharifimning yangicha yozilishi menga yoqmadi”. Endi, uchinchi toifa ham borki, ular alifbo islohoti zaruratini inkor etmaydi, lekin qabul qilinayotgan versiyaga nisbatan e’tirozlari bor. Masalan, ular Ö va Ğ harflarining diakritik belgilarini birxillashtirish; faqat shu ikkita harfni o‘zgartirib, Sh va Ch ga tegmaslik; O‘ va G‘ dagi apostroflar kabi so‘zni texnik tomonlama “bo‘lib tashlaydigan” tutuq belgisidan voz kechish; kerak bo‘lsa qattiq X ni ham alifbodan chiqarib yuborib, faqat yumshoq H ni qo‘llash kabi takliflarni o‘rtaga tashlashyapti.","115","897","42.0","5.81","0.524","0.731"
"uza.uz","Ироқда Эроннинг таъсир каналларини йўқ қилиш бўйича амалиёт бошланди","https://uza.uz/uz/posts/iroqda-eronning-tasir-kanallarini-yoq-qilish-boyicha-amaliyot-boshlandi_881744","1","Ироқда Эроннинг таъсир каналларини йўқ қилиш бўйича амалиёт бошланди Ироқ ҳукумати томонидан бошланган “Тонг амалиёти” кенг кўламли ҳибсга олиш кампанияси давлат муассасалари ва хавфсизлик идоралари ичидаги Эрон таъсирининг кенг тармоғини йўқ қилишга қаратилган, деб хабар тарқатди “Asharq Al-Awsat” газетаси. Мамлакат ҳукумати ва хавфсизлик хизматларидаги манбаларга кўра, амалиёт параллел йўналишда олиб борилмоқда. Уларнинг асосийси “Эгизак ажралиш” код номи билан аталган махфий амалиёт, дейилмоқда. Амалиётнинг ушбу босқичи моҳияти Бағдоддаги ҳукумат муассасалари ва Теҳрон манфаатларини мувофиқлаштирувчи шахслар ўртасидаги тизимли алоқаларни мажбурий равишда узишдир. Нишонлар орасида Ироқ ижроия ҳокимиятига интеграциялашган амалдорлар, Эрон тарафдори бўлган қуролли гуруҳлар ва ноқонуний нефть контрабандаси тармоқлари бор, деб ёзилади мақолада.","101","854","20.4","7.23","0.627","0.731"
