"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"wikipedia","Bakteriologiya","https://uz.wikipedia.org/wiki/Bakteriologiya","1","Bakteriologiya (bakteriyalar va… logiya) – bakteriyalar haqidagi fan, mikrobiologiyaning bir boʻlimi. Bir nechta mustaqil sohalari bor. Umumiy bakteriologiya bakteriyalarning morfologiyasi, fiziologiyasi va biokimyosini, ularning oʻzgaruvchanligi va irsiyatini, evolyutsiyasi, tabiatda tarqalishi va boshqalarni; tibbiyot hamda veterinariya bakteriologiyasi, kasallik tugʻdiruvchi bakteriyalar biologiyasini, ularni ajratib olish va aniqlash usullarini, immunitet hodisasini oʻrganadi. Qishloq xoʻjaligi bakteriologiyasi tuproq strukturasi hosil boʻlishida, qishloq xoʻjaligi mahsulotlarini qayta ishlash (siloslash, achitish va hokazo)da bakteriyalarning ahamiyatini; texnika (sanoat) bakteriologiyasi bakteriyalarning spirtlar, organik kislotalar, fermentlar, aminokislotalar va boshqa hosil qilish jarayonlarini oʻrganadi. Bakteriologiya XIX asrdan L. Paster bijgʻish va ayrim infeksion kasalliklarga bakteriyalar sabab boʻlishini aniqlagandan soʻng rivojlana boshladi.","99","972","16.5","8.54","0.424","0.647"
"wikipedia","Amfoterisin B","https://uz.wikipedia.org/wiki/Amfoterisin_B","2","Teri va shilliq pardalar kandidozi, ichki organlarning kandidozi (oʻpka, ichak, buyraklar), kriptokokk meningit. Ogʻir protozoal infeksiyalar: visseral leyshmaniozni davolashning ikkinchi bosqichi sifatida namoyon boʻladi. Amfoterisin B preparatning tarkibiy qismlariga individual murosasizlik yoki yuqori sezuvchanlik, buyraklar, jigar, gematopoetik tizim kasalliklari, diabet kasalligida kompanentdir Koʻngil aynishi, anoreksiya, qusish, ichakdagi ogʻriqlar, diareya, titroq, talvasa, retrosternal ogʻriq, uzoq muddatli isitma, bosh ogʻrigʻi, uyquchanlik, gipokalemiya, nefrotoksik taʼsir, inyeksiya joyida flebit, allergik reaksiyalar. Vena ichiga 5-6 soat davomida, birinchi kuni 250 U/kg, ikkinchi kuni 500 U/kg va 1000 U/kg dan har kuni yoki haftasiga 2-3 marta, umumiy mikozlarda har kuni. Davolash kursi 4-8 hafta. Bir kurs uchun preparatning umumiy dozasi 1 500 000 – 2 000 000 birlikdan oshmasligi kerak.","114","914","17.33","7.02","0.529","0.647"
"kun.uz","Ho‘rmuz bo‘g‘ozidagi keskinlik: IIMK yangi hujumlar bilan tahdid qildi.","https://kun.uz/news/2026/07/23/hormuz-bogozidagi-keskinlik-iimk-yangi-hujumlar-bilan-tahdid-qildi","1","IIMK bayonotiga ko‘ra, AQSh armiyasi ta’siri ostida harakat qilgan uchta neft tankeri Ho‘rmuz bo‘g‘ozining janubidagi minalashtirilgan yo‘lak orqali o‘tishga uringan. Bayonotda aytilishicha, tankerlardan biri portlab, unda kuchli yong‘in chiqqan. Shundan so‘ng qolgan ikki kema ortga qaytgan. IIMK o‘z harbiy-dengiz kuchlari AQSh mintaqada “tajovuzkor harakatlarini“ davom ettirayotgan ekan, Ho‘rmuz bo‘g‘ozini to‘sib turishda davom etishini bildirdi. Shuningdek, Eron bilan kelishmasdan bo‘g‘ozdan o‘tishga uringan har qanday kema portlagan tanker taqdiriga duch kelishi haqida ogohlantirildi. FT: Georgios Prokopiuga tegishli tanker Eron tomonidan olib ketilgan bo‘lishi mumkin 23 iyul kuni ertalab Financial Times sun’iy yo‘ldosh tasvirlariga tayanib, grek tadbirkori va dengiz tashuv kompaniyalari egasi Georgios Prokopiuga tegishli Kavomaleas tankeri Eron suvlariga buksir qilingan bo‘lishi mumkinligini xabar qildi.","112","921","22.17","5.8","0.398","0.648"
"wikipedia","Aylanadigan sferalar","https://uz.wikipedia.org/wiki/Aylanadigan_sferalar","10","Aylanadigan kuzatuvchining fikriga koʻra, ipning kuchlanishi avvalgidan ikki baravar koʻp boʻlishi kerak emasmi (markazdan qochma kuchdan kelib chiqadigan kuchlanish va markazdan qoʻzgʻatuvchi aylanish kuchini taʼminlash uchun zarur boʻlgan qoʻshimcha kuchlanish)? Aylanuvchi kuzatuvchining nol kuchlanishni koʻrishining sababi, aylanuvchi dunyodagi yana bir xayoliy kuch, harakatlanuvchi jismning tezligiga bogʻliq boʻlgan Koriolis kuchidir . Bu nol kuchlanish holatida, aylanuvchi kuzatuvchining fikriga koʻra, sferalar hozir harakatlanmoqda va Koriolis kuchi (tezlikka bogʻliq) faollashadi. Fictitive force maqolasiga koʻra, Koriolis kuchi: F f i c t = − 2 m Ω × v B {\displaystyle \mathbf {F} _{\mathrm {fict} }=-2m{\boldsymbol {\Omega }}\times \mathbf {v} _{B}\ } = − 2 m ω ( ω R ) u R , {\displaystyle =-2m\omega \left(\omega R\right)\ \mathbf {u} _{R},} bu yerda R - aylanish markazidan jismgacha boʻlgan masofa, vB — Koriolis kuchi taʼsirida jismning tezligi, |vB| = ωR.","136","978","30.5","6.21","0.205","0.648"
"wikipedia","Bolalarda oʻtkir destruktiv pnevmoniya","https://uz.wikipedia.org/wiki/Bolalarda_oʻtkir_destruktiv_pnevmoniya","3","Oʻpkaning gematogen infeksiyalanishi sezilarli darajada kam sodir boʻladi va yumshoq toʻqima va suyaklarning oʻtkir yiringli zararlanib, septik kechishida rivojlanadi (yiringli omfalitlar, flegmonalar, oʻtkir gematogen osteomielit (ilik yalligʻlannishi) va boshqalar). OʻBD koʻproq uch yoshgacha bolalarda rivojlanadi, bu kasallik kechishining qiyinlashishiga sabab boʻladi. OʻBDning boshlangʻich patomorfolofik davrlari bir, ikki hissasi yoki toʻliq oʻpkani egallagan holda, tez tarqalish mayliga ega boʻlgan oʻpkaning subplevral qatlamida infiltratning shakllanishi bilan xarakterlanadi. Klinik tomondan bu bolaning umumiy holati tez yomonlashuvi, intoksikatsiya (zaharlanish) oʻsishi, gipertermiya va nafas yetishmovchiligi bilan namoyon boʻladi. Koʻpincha neyrotoksik va astmoid alomatlar qoʻshiladi. Boshlangʻich davrda jismoniy maʼlumotlar juda kam boʻlishi mumkin: pnevmoniyaga xos boʻlgan xirrillash va oʻpka tovushining ifodalalangan zaifligi yoʻqligi, nafas olishning sezilmas sustlashishini kuzatish mumkin xolos.","114","1024","19.0","7.8","0.377","0.651"
"uza.uz","RASMAN: FIFA JCH-2026 turnirining ramziy terma jamoasini e’lon qildi","https://uza.uz/uz/posts/rasman-fifa-jch-2026-turnirining-ramziy-terma-jamoasini-elon-qildi_885741","1","RASMAN: FIFA JCH-2026 turnirining ramziy terma jamoasini e’lon qildi E'tiborli tomoni ""Barselona""ning birorta futbolchisi tarkubda yo'q. Futbol bo‘yicha Jahon chempionati yakunlariga ko‘ra, Xalqaro futbol federatsiyasi (FIFA) musobaqaning eng yaxshi 11 nafar futbolchisidan iborat ramziy terma jamoani (Team of the Tournament) taqdim etdi. Musobaqaning eng kuchli tarkibi 4-3-3 taktik sxemasida quyidagicha ko‘rinish oldi: Darvozabon: Vozinya (Kabo-Verde) Himoyachilar: Mark Kukurelya (Ispaniya), Dayo Upamekano (Fransiya), Lisandro Martines (Argentina), Pedro Porro (Ispaniya). Yarim himoyachilar: Jud Bellingem (Angliya), Rodri (Ispaniya), Maykl Olise (Fransiya). Hujumchilar: Lionel Messi (Argentina), Erling Xoland (Norvegiya), Kilian Mbappe (Fransiya)","88","756","18.4","6.59","0.533","0.652"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","9","Koʻpgina shtatlar shunga oʻxshash shtat qonunlarini (ular birgalikda Comstock qonunlari deb ataladi) qabul qildilar, baʼzilari kontratseptiv vositalardan foydalanish, shuningdek ularni tarqatishni taqiqlash orqali federal qonunni kengaytirdilar. Comstock minglab hibsga olishlar va yuzlab tonna kitob va risolalarning yoʻq qilinishi uchun shaxsan javobgar ekanligidan faxrlanardi. Comstock va uning ittifoqchilari, shuningdek, erkin sevgi harakati — jinsiy erkinlik, ayollar uchun tenglik va nikohni bekor qilish tashabbuslarini oʻz ichiga olgan libertarianlar va utopianlarni nishonga olishdi. Erkin sevgi tarafdorlari XIX asrda Comstock qonunlariga faol qarshilik koʻrsatgan yagona guruh boʻlib, ular tugʻilishni nazorat qilish harakati uchun zamin yaratdilar. Erkin sevgi harakatining saʼy-harakatlari muvaffaqiyatli boʻlmadi va XX asrning boshlarida federal va shtat hukumatlari Comstock qonunlarini yanada qattiqroq qoʻllashni boshladilar.","111","944","22.2","7.38","0.252","0.652"
"wikipedia","2024-yil oktyabr Eronning Isroilga qarshi zarbalari","https://uz.wikipedia.org/wiki/2024-yil_oktyabr_Eronning_Isroilga_qarshi_zarbalari","1","2024-yil 1-oktyabrda Eron Isroilga qarshi 181 ta raketani kamida ikkita to‘lqinda uchirdi, bu esa butun mamlakat bo‘ylab sirenalar yangrashiga va mamlakatning ko‘plab hududlarida, jumladan, Quddus va Tel-Avivda portlashlar haqida xabar berilishiga sabab bo‘ldi. "" Haqiqiy va’da 2 "" operatsiyasi kod nomi bilan atalgan raketa hujumi Gedera shahridagi maktab va Tel-Avivdagi restoranga zarar yetkazdi. Ikki isroillik yengil jarohat oldi, bir falastinlik esa G‘arbiy Sohilda halok bo‘ldi. Eron hujum ""o‘zini o‘zi himoya qilish"" bo‘lganini aytdi va Tehrondagi Ismoil Haniyeh, Hasan Nasrulloh va Eron generali Abbos Nilforoushanning o‘ldirilishini sabab qilib keltirdi. Yil boshida aprel oyida Isroil Eronning Damashqdagi konsulxonasiga hujum qilgandi, keyin ikki tomon ham bir biriga qarshi hujum qilgan.","107","800","23.2","5.65","0.379","0.654"
"uza.uz","Хитой компанияси Навоий учун суткасига 200 минг куб метр қувватли сув иншооти қуришни таклиф қилди","https://uza.uz/uz/posts/hitoy-kompaniyasi-navoiy-uchun-sutkasiga-200-ming-kub-metr-quvvatli-suv-inshooti-qurishni-taklif-qildi_885785","1","Хитой компанияси Навоий учун суткасига 200 минг куб метр қувватли сув иншооти қуришни таклиф қилди Мамлакатимизда аҳолини сифатли ичимлик суви билан барқарор таъминлаш, соҳага замонавий технологияларни жорий этиш ҳамда халқаро ҳамкорликни кенгайтиришга қаратилган ишлар изчил давом этмоқда. Бу борада нуфузли хорижий компаниялар билан амалга оширилаётган мулоқотлар янги инвестиция лойиҳаларини ҳаётга татбиқ этиш учун муҳим замин яратмоқда. Шу мақсадда “Ўзсувтаъминот” АЖ бошқарув раиси Аҳмад Сувонқулов Хитой Халқ Республикасининг “China Energy Overseas Investment Co., Ltd” компанияси вице-президенти Ли Яхонг бошчилигидаги делегация билан учрашди. Музокаралар давомида Навоий шаҳрида янги замонавий ичимлик сувини тозалаш иншоотини қуриш лойиҳасини амалга ошириш истиқболлари атрофлича муҳокама қилинди. Учрашувда аҳолини сифатли ичимлик суви билан таъминлаш, сув таъминоти инфратузилмасини модернизация қилиш ва соҳага илғор технологияларни жорий этишда халқаро ҳамкорлик муҳим аҳамият касб этиши таъкидланди. – Аҳолини сифатли ичимлик суви билан таъминлаш, сув таъминоти инфратузилмасини модернизация қилиш ва замонавий технологияларни жорий этиш йўналишида халқаро ҳамкорликни ривожлантириш муҳим аҳамиятга эга.","148","1218","21.0","7.15","0.347","0.655"
"uza.uz","JCH–2026 dagi eng yuqori jismoniy ko‘rsatkichlar","https://uza.uz/uz/posts/jch-2026-dagi-eng-yuqori-jismoniy-korsatkichlar_885733","1","JCH–2026 dagi eng yuqori jismoniy ko‘rsatkichlar Maykl Olise ko'p jihatlarda raqiblaridan ustunligini namoyish etdi. AQSh, Meksika va Kanadada bo'lib o'tgan jahon chempionatida jismoniy tomonlama o'zini ko'rsatgan eng yaxshi futbolchilarning natijalari bilan tanishing. Butun turnir davomidagi eng yaxshi natijalar: Eng ko‘p bosib o‘tilgan masofa: Rodri — 90,2 km Eng ko‘p sprintlar: Maykl Olise — 108 marta Sprintlarda bosib o‘tilgan masofa: Maykl Olise — 1,785 km Yuqori tezlikdagi yugurishlar: Jud Bellingem — 276 Yuqori tezlikda bosib o‘tilgan masofa: Maykl Olise — 4,548 km Yuqori intensivlikdagi yugurishlar: Maykl Olise — 377 Yuqori intensivlikda bosib o‘tilgan masofa: Maykl Olise — 6,334 km Eng ko‘p tezlanishlar: Jud Bellingem — 402 Bir uchrashuvda qayd etilgan eng yaxshi ko‘rsatkichlar: Eng yuqori tezlik: Nikolas Talyafiko Misrga qarshi — 36,2 km/soat Eng ko‘p bosib o‘tilgan masofa: Martin Edegor Angliyaga qarshi — 15,13 km Eng ko‘p sprintlar: Nikolas Jekson Fransiyaga qarshi — 28 marta Sprintda bosib o‘tilgan eng uzun masofa: Yan Valeri Niderlandiyaga qarshi — 432,2 m Eng ko‘p yuqori tezlikdagi yugurishlar: Martin Edegor Angliyaga qarshi — 60 Yuqori tezlikda bosib o‘tilgan eng uzun masofa: Maykl Olise Senegalga qarshi — 859,6 m Eng ko‘p yuqori intensivlikdagi yugurishlar: Dayzen Maeda Braziliyaga qarshi — 75 Yuqori intensivlikda bosib o‘tilgan eng uzun masofa: Maykl Olise Senegalga qarshi — 1,23 km Eng ko‘p tezlanishlar: Ismael Saybari Niderlandiyaga qarshi — 96","216","1488","67.0","5.71","0.284","0.656"
"wikipedia","Atrof-muhitni muhofaza qilish","https://uz.wikipedia.org/wiki/Atrof-muhitni_muhofaza_qilish","6","Zaratushtra atrof-muhitni muhofaza qilish va uni ifloslanishdan himoya qilish, hayvonlar va o'simliklarga g'amxo'rlik qilish zarurligini e'lon qildi. Pravoslav avliyo, Rohib Amphilochius (Makris), zamondoshlariga ko'ra, tabiatni, ayniqsa daraxtlarni juda yaxshi ko'rar edi. Pravoslav avliyolarning yovvoyi hayvonlar bilan do'stligi ko'pincha avliyolarning hayotida ham, ular haqidagi yarim afsonaviy hikoyalarda ham tilga olinadi. Rus pravoslav cherkovi delegatsiyasi WCC VI assambleyasida 1983-yil inson huquqlari ro'yxatiga ""atrof-muhitni muhofaza qilish huquqi"" ni kiritish taklifini kiritdi. ""Rus pravoslav cherkovining dolzarb ekologik muammolar bo'yicha pozitsiyasi"" hujjatida, xususan:Tabiatning ifloslanishi va vayron bo'lishi inson gunohining bevosita natijasi, uning ko'rinadigan timsolidir. Tabiatga gunohkor munosabatning turli ko'rinishlari daromad olishni asosiy maqsad qilib qo'ygan zamonaviy ""iste'molchilar jamiyati"" ga xosdir.Rus pravoslav cherkovining Muqaddas Sinodi 2015-yil 13-iyulda Sankt-Peterburgda bo'lib o'tgan yig'ilishda Xudoning yaratilishi uchun maxsus ibodat kunini belgiladi.","122","1108","18.14","7.46","0.472","0.656"
"kun.uz","Tramp Eronni yangi hujumlar oqibatlari haqida ogohlantirdi.","https://kun.uz/news/2026/07/23/tramp-eronni-yangi-hujumlar-oqibatlari-haqida-ogohlantirdi","1","Donald Tramp 22 iyul kuni kechqurun o‘zining Truth Social ijtimoiy tarmog‘ida e’lon qilgan bayonotida, Ho‘rmuz bo‘g‘ozida Eron tomonidan amalga oshiriladigan har qanday yangi hujumga AQSh tomonidan zudlik bilan javob qaytarilishini bildirdi. Uning ta’kidlashicha, Eron kemalarga raketa, dron yoki boshqa har qanday qurol yordamida hujum qilgan taqdirda ham, AQSh Eron hududidagi muhim infratuzilma ob’yektlarini nishonga oladi. Trampning so‘zlariga ko‘ra, nishonlar qatoriga Tehron shahrida yoki uning atrofida joylashgan ko‘priklar hamda elektr stansiyalari ham kirishi mumkin. Wall Street Journal: AQSh Erondagi transport infratuzilmasiga zarba bergan bo‘lishi mumkin O‘tgan hafta ommaviy axborot vositalari AQSh Erondagi bir qator ko‘priklar va aeroportlardan biriga zarba bergani haqida xabar tarqatdi.","102","806","28.75","5.9","0.27","0.658"
"wikipedia","Budjet","https://uz.wikipedia.org/wiki/Budjet","3","Budjet davlat darajasida (qarang Davlat byudjeti), shuningdek viloyat, tuman (mahalliy hokimiyat), xoʻjalik subʼyektlari, oila yoki shaxs darajasida tuzilishi mumkin. Budjetni tuzish va belgilangan tartibda tasdiqlash oʻz navbatida uning amal qilishi hamda bajarilishi ustidan nazorat yuritishni talab qiladi. Budjetda harajatlarning daromadlardan ortib ketishi budjet taqchilligi muammosini keltirib chiqaradi (qarang budjet taqchilligi), shu bois doimiy ravishda ularning muvofiqligi taʼminlab boriladi. Oʻzbekiston Respublikasining budjet tizimi tuzilishi va uni boshqarish asoslari, davlat byudjetini tuzish, koʻrib chiqish, qabul qilish, ijro etish tartibi va boshqa masalalar Oʻzbekiston Respublikasining „Byudjet tizimi toʻgʻrisida“ qonuni (2000-yil 14 dekabr) bilan tartibga solinadi.","92","792","22.75","7.37","0.242","0.658"
"wikipedia","Aylanadigan sferalar","https://uz.wikipedia.org/wiki/Aylanadigan_sferalar","5","Men uchun faqat nisbiy harakatlar mavjud... Jism qo'zg'almas yulduzlarga nisbatan aylanganda markazdan qochma kuchlar hosil bo'ladi; u qo'zg'almas yulduzlarga nisbatan emas, balki boshqa jismga nisbatan aylanganda markazdan qochma kuchlar hosil bo'lmaydi. Bu qarama-qarshilikdan qochadigan talqin shundan iboratki, aylanuvchi sharlar tajribasi hech narsaga (masalan, mutlaq fazo yoki qoʻzgʻalmas yulduzlarga) nisbatan aylanishni aniq belgilamaydi; balki eksperiment mutlaq aylanish deb ataladigan harakat bilan nimani anglatishini operatsion taʼrifidir. Ushbu shar misoli Nyuton tomonidan mutlaq fazoga nisbatan aylanishni aniqlashni muhokama qilish uchun ishlatilgan. Ipdagi kuchlanishni hisobga olish uchun zarur boʻlgan xayoliy kuchni tekshirish kuzatuvchi uchun ular aylanyaptimi yoki yoʻqmi, deb qaror qilishning bir usuli hisoblanadi — agar xayoliy kuch nolga teng boʻlsa, ular aylanmaydi. (Albatta, gravitron oʻyin-kulgi kabi ekstremal holatda, siz aylanayotganingizga koʻp ishontirishga hojat yoʻq, lekin Yer yuzasida turganingizda, masala yanada nozikroq) Quyida ushbu kuzatish ortidagi matematik tafsilotlar keltirilgan. 1-rasmda ikkita bir xil sharning ularni birlashtiruvchi ipning markazi atrofida aylanayotgani koʻrsatilgan.","147","1238","21.14","7.18","0.351","0.659"
"gazeta.uz","Қашқадарёда келинини ўз жонига қасд қилиш даражасига етказган қайнона 5 йилга қамалди","https://www.gazeta.uz/uz/2026/07/23/mother-in-law/","1","Қашқадарё вилояти Чироқчи туманида келинини узоқ йиллар давомида жисмоний ва руҳий зўравонликка дучор қилиб, уни ўз жонига қасд қилиш даражасига етказган қайнонага нисбатан 5 йил озодликдан маҳрум қилиш жазоси тайинланди. Бу ҳақда суд ҳукмига таяниб, «Миллар» дастурида хабар берилди. Суд ҳужжатларига кўра, 47 ёшли аёл 2022 йилдан 2025 йил октябрига қадар келинига нисбатан мунтазам равишда ҳақоратли муомала қилган, уни бир неча марта калтаклаган, уйдан ҳайдаб юборган ҳамда доимий руҳий босим ўтказиб келган. Терговда аниқланишича, қайнона келинини уй ишларини билмасликда айблаб келган. Шунингдек, унинг ота-онаси билан учрашиши чекланган, телефондан фойдаланишига ҳам тўсқинлик қилинган. Айрим ҳолатларда қайнона келинини сочидан тортиб кўчага судраб чиққан, юзи ва танасининг турли қисмларига уриб, тан жароҳати етказгани маълум бўлган.","112","842","18.17","6.43","0.587","0.66"
"wikipedia","Advokatura","https://uz.wikipedia.org/wiki/Advokatura","3","Advokaturalar qonunda belgilangan tartibda advokatlarning jamoat birlashmalarini tuzishi mumkin ( Oʻzbekiston advokatlar uyushmasi). Advokatura to'g'risidagi qonunning 9- moddasida Yuridik yordam ko‘rsatish to‘g‘risidagi bitim (shartnoma) deb ifodalangan: Advokatlik faoliyati advokat va ishonch bildiruvchi shaxs (himoya ostidagi shaxs) o‘rtasida tuziladigan yuridik yordam ko‘rsatish to‘g‘risidagi bitim (shartnoma) asosida amalga oshiriladi. Yuridik yordam ko‘rsatish to‘g‘risidagi bitim (shartnoma) ishonch bildiruvchi shaxs (himoya ostidagi shaxs) bilan advokat o‘rtasida ishonch bildiruvchi shaxsning (himoya ostidagi shaxsning) o‘ziga yoki u tayinlagan shaxsga yuridik yordam ko‘rsatish uchun oddiy yozma shaklda tuziladigan fuqarolik-huquqiy shartnomadan iboratdir. Yuridik yordam ko‘rsatish to‘g‘risidagi bitimni (shartnomani) bekor qilish masalalari, agar ushbu Qonunda boshqacha qoida nazarda tutilgan bo‘lmasa, O‘zbekiston Respublikasining Fuqarolik kodeksi bilan tartibga solinadi.","108","994","31.25","6.74","0.192","0.66"
"uza.uz","Халқаро валюта жамғармаси экспертлари билан учрашув","https://uza.uz/uz/posts/halqaro-valyuta-zhamgarmasi-ekspertlari-bilan-uchrashuv_885737","1","Халқаро валюта жамғармаси экспертлари билан учрашув Ўзбекистон Республикаси Нотариал палатасида Палата раиси Д.Ашуров бошчилигидаги раҳбарият ҳамда Халқаро валюта жамғармаси (ХВЖ) экспертлари Жан-Франсуа Вэнь ва Уильям МакКласки иштирокида учрашув бўлиб ўтди. Учрашув давомида меҳмонларга сўнгги йилларда Ўзбекистонда нотариат соҳасида амалга оширилган ислоҳотлар ҳақида батафсил маълумот берилди. Шунингдек, ""Нотариус"" автоматлаштирилган ахборот тизимини давлат органларининг ахборот тизимлари билан интеграция қилиш, хусусан, солиқ ва кадастр органлари билан ахборот алмашинувини йўлга қўйиш, кўчмас мулкнинг бозор қийматини баҳолашнинг амалдаги механизми, кўчмас мулкни олди-сотдисида жисмоний шахслар даромад солиғини ҳисоблаш тартиби, шунингдек мазкур масалалар бўйича халқаро тажриба юзасидан фикр алмашилди. Учрашув қизғин муҳокама ҳамда ""савол-жавоб"" шаклида ўтди. Томонлар кўчмас мулк билан боғлиқ битимларни расмийлаштиришда нотариатнинг ўрни ва аҳамиятига доир амалий масалалар юзасидан ўзаро фикр алмашдилар. ЎзА","118","1024","17.43","7.26","0.549","0.661"
"wikipedia","Abu Muslim","https://uz.wikipedia.org/wiki/Abu_Muslim","1","Abu Muslim (laqabi; boshqa laqablari Abo Muslim, Abu Muslim Xurosoniy, Abu Muslim Marvaziy; asl ismi Abdurahmon) (taxminan 700-755) — Xorazm (u davrlarda Marv amirlgi deb atalgan) turkiy xalqiga mansub, Xuroson va Movarounnahrda umaviylar sulolasiga qarshi harakat rahbari. Isfahon viloyatidan chiqqan qul. Baʼzi, manbalarga koʻra, abbosiylarning Kufadagi targʻibotchilaridan Iso as-Sarrojning quli boʻlgan, boshqa bir manbalarga qaraganda, Isfahon viloyatida yashovchi bir arab, yirik yer egasining quli boʻlib, 738 yili xoʻjayini Kufa qamoqxonasiga tashlangan paytda Abu Muslim uning xizmatida boʻla turib as-Sarroj bilan tanishgan va uning topshiriqlarini bajara boshlagan. Keyinchalik abbosiylarning Xurosondagi targʻibotchilari rahbari Abu Salamaga sotilgan (yoxud berilgan). 744 yil boshida u bilan birga Xurosonga kelgan.","104","828","20.4","6.72","0.451","0.663"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","23","Sotsialistik farovonlik va antikapitalizmga sodiqligi tufayli Goldman kommunizm bilan aloqador edi, bu esa Birinchi Qizil Qoʻrquv (First Red Scare) davrida uning mamlakatdan haydalishiga olib keldi. Birinchi jahon urushi Amerikaning sogʻliqni saqlash bilan bogʻliq tugʻilishni nazorat qilish gʻoyasini qabul qilishiga olib kelgan boʻlsa-da, antikommunistik Birinchi Jahon urushi propagandasi tugʻilishni nazorat qilish harakatining eng sodiq aʼzolaridan birini qurbon qildi. Muhim tugʻilishni nazorat qilish faoli va yetakchisi boʻlsa-da, Mary Dennett turli xil tashkilotlarni himoya qildi. Massachusets ayollarning saylov huquqlari assotsiatsiyasining dala kotibi lavozimidan boshlab, u Milliy Amerika ayollarining saylov huquqlari assotsiatsiyasining tegishli kotibi sifatida saylangan oʻrinni egallash uchun ishladi. Dennett adabiy boʻlimni boshqarib, risolalar va varaqalar tarqatish kabi vazifalarni bajardi.","107","913","21.8","7.28","0.321","0.663"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","47","Cherkovlar allaqachon ozod qilingan edi. 2016-yil 16-mayda AQSh Oliy sudi Zubikka qarshi ish bo‘yicha per curiam qarorini chiqardi. Burwell tuman apellyatsiya sudlarining qarorlarini bekor qildi va ishni „tomonlarning oʻz qarorlarida bildirgan pozitsiyalari“ nuqtai nazaridan qayta koʻrib chiqish uchun qoʻshimcha maʼlumotlarni „Qoʻshma Shtatlarning uchinchi, beshinchi, oʻninchi va DC tumanlari boʻyicha tegishli apellyatsiya sudlariga“ yubordi. Murojaatchilar „oʻzlarining diniy mashgʻulotlari“ kontratsepsiyaning baʼzi yoki barcha shakllarini qamrab olmaydigan reja boʻyicha shartnomadan boshqa hech narsa qilishlari kerak boʻlmaganda buzilmasligiga rozi boʻlgani sababli sud tomonlarga ruxsat berish kerak deb qaror qildi. Ushbu yondashuv qonunning amalda qanday ishlashini aniqlashtirish va takomillashtirish, „har qanday hal qilinmagan muammolarni hal qilish“ imkoniyati edi.","103","881","20.8","7.25","0.375","0.663"
"wikipedia","Aylanadigan sferalar","https://uz.wikipedia.org/wiki/Aylanadigan_sferalar","1","Isaak Nyutonning aylanuvchi sharlar argumenti haqiqiy aylanish harakatini ikkita bir xil sferalarni birlashtiruvchi ipdagi kuchlanishni kuzatish orqali aniqlash mumkinligini koʻrsatishga harakat qiladi. Dalilning asosi shundan iboratki, barcha kuzatuvchilar ikkita kuzatishni amalga oshiradilar: jismlarni birlashtirgan ipning kuchlanishi (barcha kuzatuvchilar uchun bir xil) va sharlarning aylanish tezligi (aylanish tezligi har xil boʻlgan kuzatuvchilar uchun har xil). . Faqat haqiqiy aylanmaydigan kuzatuvchi uchun ipning tarangligi faqat kuzatilgan aylanish tezligi yordamida tushuntiriladi. Boshqa barcha kuzatuvchilar uchun „tuzatish“ (markazdan qochma kuch) talab qilinadi, bu esa kuzatilgan aylanish tezligidan foydalangan holda hisoblangan kuchlanish kutilganidan farq qiladi. Haqiqiy harakat va dam olishning „xususiyatlari, sabablari va oqibatlari“ dan olingan beshta dalildan biri boʻlib, uning fikrini qoʻllab-quvvatlaydi, bu umuman olganda, haqiqiy harakat va dam olishni boshqa jismlarga nisbatan harakat yoki dam olishning alohida holatlari sifatida belgilash mumkin emas, lekin. oʻrniga faqat mutlaq fazoga mos yozuvlar bilan belgilanishi mumkin.","139","1164","23.17","7.19","0.266","0.666"
"wikipedia","Aylanadigan sferalar","https://uz.wikipedia.org/wiki/Aylanadigan_sferalar","3","Shuningdek, aylanish hissi — u soat yoʻnalishi boʻyichami yoki teskari yoʻnalishda boʻladimi — globusning qarama-qarshi tomonlariga kuch qoʻllash va bu shnurning kuchlanishining oshishi yoki pasayishiga olib kelishini aniqlash orqali aniqlanishi mumkin. (yana kuch ishtirokida). Shu bilan bir qatorda, aylanish hissini globuslarning koʻrinadigan harakatini, oldingi usullarga koʻra, aylanish holatida emasligi aniqlangan jismlarning fon tizimiga nisbatan oʻlchash yoʻli bilan aniqlash mumkin. Nyuton vaqti, sobit yulduzlar . 1846 yilda Endryu Motning Nyuton soʻzlarining tarjimasida : Haqiqiy harakatlarning farqlari bo'lgan qisman zohiriy harakatlardan bizni boshqaradigan ba'zi dalillarimiz bor; qisman haqiqiy harakatlarning sabablari va oqibatlari bo'lgan kuchlardan. Misol uchun, agar ikkita globus bir-biridan ma'lum masofada joylashgan bo'lsa, ularni bog'laydigan shnur orqali ularning umumiy og'irlik markazi atrofida aylansa; Biz shnurning tarangligidan globuslarning harakat o'qidan uzoqlashishga intilishini aniqlashimiz mumkin. ...","123","1043","19.83","7.5","0.412","0.666"
