"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"kun.uz","Alifbo haqidagi bahslar va Lukashenkoning o‘zbeklarga taklifi - hafta dayjesti.","https://kun.uz/news/2026/07/11/alifbo-haqidagi-bahslar-va-lukashenkoning-ozbeklarga-taklifi-hafta-dayjesti-be3b8b","2","Ya’ni, qonun loyihasi parlamentga kiritilgani va deputatlar tomonidan ko‘rib chiqilayotgani faktidan ham keng jamoatchilik shunchaki bexabar qoldi. Yalpi majlisda qonun loyihasi bo‘yicha so‘zga chiqqan Fanlar akademiyasi vitse-prezidenti Bahrom Abduhalimov o‘zgarish zaruratini izohlarkan, amaldagi O‘ va G‘ harflarini to‘g‘ri yozish uchun kompyuterda bir nechta amalni bajarishga to‘g‘ri kelishi, amaliyotda bu harflarning o‘ndan ortiq shakllari qo‘llanayotgani, natijada yagona standart shakllanmayotganini aytdi. “Mazkur belgilar xalqaro UNICODE standartida mustaqil harf sifatida mavjud emasligi sababli, axborot texnologiyalari, elektron qidiruv tizimlari, avtomatik tarjima, elektron lug‘atlar hamda o‘zbek tilini raqamlashtirish jarayonida jiddiy texnik muammolarni yuzaga keltirmoqda. Shuningdek, Ch va Sh qo‘shharflari o‘zbek tilida juda faol qo‘llaniladi. “Shoshilinch”, “xushchaqchaq”, “achchiqtosh” kabi so‘zlarda ularning ketma-ket kelishi yozish va o‘qishda qiyinchiliklar tug‘dirmoqda.","112","1000","26.6","6.34","0.353","0.696"
"wikipedia","BXSR oliy hokimiyat organlarining koʻkrak nishonlari","https://uz.wikipedia.org/wiki/BXSR_oliy_hokimiyat_organlarining_koʻkrak_nishonlari","1","1920-yil 6-8-oktabrda boʻlib oʻtgan 1-Buxoro xalq vakillari syezdida Buxoro Xalq Sovet Respublikasi eʼlon qilindi, uning tarkibiga Buxorodagi inqilobiy harakatning koʻzga koʻringan rahnamolari: Mirzo Abdulqodir Muhitdinov, Fayzulla Xoʻjayev, Usmonxoʻja Poʻlatxoʻjayev, Munavvarqori Abdurashidxon oʻgʻli va boshqalar. Hukumat tarkibi ham saylandi, Unda Fayzula Xoʻjayev raisligida Xalq Nazirlari Kengashi mavjud edi. Xalq vakillarining 1-Buxoro qurultoyi ishtirokchisi koʻkrak nishonini haqli ravishda ozod Buxoro oliy hokimiyat organlarining birinchi koʻkrak nishoni deyish mumkin. Ushbu nishonni yaratish tashabbuskori, Fayzulla Xoʻjayev boʻlsa-da, baʼzi tadqiqotchilar uning paydo boʻlishi gʻoyasini Yosh buxoriylar mafkurachisi, maorif vaziri Abdurauf Fitratga tegishli deb hisoblaydi. Birinchi Butun Buxoro qurultoyi delegatlarining koʻpligi va bu deyarli 2000 kishi boʻlgani uchun nishonni qimmatbaho metallardan emas, balki mis va bronzadan yasashga qaror qilindi.","113","970","22.6","7.3","0.389","0.697"
"uza.uz","Қурилиш университетида ўқиганлар техник университети дипломини олди","https://uza.uz/uz/posts/qurilish-universitetida-oqiganlar-texnik-universiteti-diplomini-oldi_881748","1","Қурилиш университетида ўқиганлар техник университети дипломини олди Самарқанд давлат техника университетида 2025-2026 ўқув йили битирувчиларига диплом топширишга бағишланган битирув оқшоми бўлиб ўтди. Давлатимиз раҳбарининг шу йил 26 май куни қабул қилинган “Самарқанд вилоятидаги олий таълим ташкилотлари фаолиятини янада такомиллаштириш чора-тадбирлари тўғрисида”ги қарорига кўра, Самарқанд давлат архитектура-қурилиш университети негизида Самарқанд давлат техника университети ташкил этилди ва шу пайтгача мазкур даргоҳда ўқиб турган талабалар ўқишни янги университетда давом эттириши белгиланди. Якунига етган ўқув йилида университет бакалавриатини 27 таълим йўналиши бўйича 1637 нафар, 9 магистратура мутахассислигини 38 нафар ёшлар битирди. Ҳозиргача 1300 нафарга яқин битирувчиларнинг иш жойи аниқ бўлган. Маросимда Самарқанд давлат техника университети ректори Чидем Туркйилмаз сўзга чиқиб, битирувчилар ва уларнинг ота-оналарини табриклади. – Бу кун битирувчилар учун нафақат диплом олиш, балки йиллар давомида орттирилган билим, тажриба ва талабалик хотираларини сарҳисоб қилиш куни, – деди университет ректори. – Энди сизнинг ҳаётингизда янги давр бошланмоқда, эгаллаган билим ва кўникмангизни касбий фаолиятда намоён этиш имкониятига эга бўлмоқдасиз.","153","1262","21.0","7.24","0.483","0.698"
"wikipedia","Ektoderma","https://uz.wikipedia.org/wiki/Ektoderma","1","Ektoderma (ekto va derma) - koʻp hujayrali hayvonlar murtagining tashqi qavati. Organizmlarning individual rivojlanishi davomida Ektodermadan nerv sistemasi, sezgi organlari, orqa miya, simpatik nerv gangliylari, visseral skelet, pigment hujayralar, tana qoplami va uning hosilalari; teri bezlari, soch, pat, tangachalar, tirnoqlar, shuningdek, teri biriktiruvchi toʻqimasining bir qismi, ovqat hazm qilish sistemasining oldingi va keyingi qismlari, tashqi jabralar va protonefridiylar (yassi va toʻgarak chuvalchanglar ayirish sistemasi) rivojlanadi. Umurtqalilarda ektoderma hosilalari avval hosil boʻlgan tana qismlari va xordomezoderma materialining induksion taʼsiri (induksiya) natijasida shakllanadi. Epidermis","82","717","20.25","7.54","0.494","0.698"
"uza.uz","I Халқаро ислом цивилизацияси форуми: Янги Ўзбекистоннинг янги қадами","https://uza.uz/uz/posts/i-halqaro-islom-civilizaciyasi-forumi-yangi-ozbekistonning-yangi-qadami_881688","12","Унда давлат раҳбарининг ташаббуси билан ташкил этилган мазкур форум ислом цивилизацияси меросини ўрганиш ва тарғиб қилиш соҳасида халқаро ҳамкорликнинг янги даврини бошлаб бергани қайд этилди. Мурожаатда таъкидланганидек, Ўзбекистон Президентининг юксак ирода ва донишмандлик, тарих, бугунги кун ва келажакни яхлит бир жараён сифатида кўра олиш салоҳияти маҳсули бўлган Ислом цивилизацияси маркази нафақат жаҳон даражасидаги замонавий илмий-маърифий мажмуага, айни вақтда ушбу ноёб жараён таркибидаги бебаҳо меросни ўрганиш, асраб-авайлаш ва кенг тарғиб этишга қаратилган қўшма лойиҳаларни амалга ошириш учун турли давлатлар, халқаро ташкилотлар, етакчи олимлар, илмий муассасалар, университетлар, кутубхоналар, музейлар ва маънавий-маърифий марказларни бирлаштирадиган нуфузли мулоқот майдонига айланиб бораётганини барчамиз кўриб турибмиз. Аминмизки, яқин йилларда бу маскан гуманитар илм-фан соҳасидаги етакчи халқаро марказлар қаторидан муносиб ўрин эгаллайди ҳамда янги ғоялар, қўшма илмий тадқиқотлар ва узоқ муддатли халқаро лойиҳалар шаклланадиган йирик маданий-маърифий ва таълим платформасига айланади.","132","1112","45.67","7.01","0.299","0.7"
"gazeta.uz","Қорақалпоғистоннинг қатор ҳудудларидаги боғчалар иссиқ об-ҳаво сабабли вақтинча ишламайди","https://www.gazeta.uz/uz/2026/07/12/kindergartens/","2","Боғчалар фаолиятини вақтинча тўхтатиш Санитария-эпидемиологик осойишталик ва жамоат саломатлиги қўмитаси ҳудудий бўлимларининг тегишли хулоса ва тавсиялари асосида амалга оширилмоқда. Шунингдек, мутасаддилар ота-оналардан фарзандларининг саломатлигига эътиборли бўлишни, куннинг энг иссиқ вақтларида уларнинг очиқ ҳавода узоқ вақт қолишига йўл қўймасликни ва зарур эҳтиёт чораларини кўришни сўраган. Эслатиб ўтамиз, Ўзгидромет 13−17 июль кунлари Ўзбекистонга жуда иссиқ ҳаво оқимлари кириб келишидан огоҳлантирганди. Ҳарорат +44…+46 даражагача кўтарилади, айрим жойларда чанг-тўзонлар кузатилиши мумкин.","67","603","17.0","7.56","0.676","0.702"
"gazeta.uz","ЖЧ-2026: Сабр ва Жуд — барчасини енгади. Англия Норвегияни қийинчилик билан мағлуб этди","https://www.gazeta.uz/uz/2026/07/12/wc-norway-england/","1","Англия ва Норвегия ўртасидаги учрашувлар — шунчаки футбол эмас, улар ўз ичига асрлар қаърига бориб тақаладиган ҳар икки давлатнинг маданий кодларини яширган. Викинглар Британия оролларига кетма-кет бостириб кириб, ўзларидан кейин нафақат номлар ва афсоналарни, балки ўзига хос яқинлик ва рақобат туйғусини ҳам қолдирган. Масалан, бугунги кунда футбол жанглари майдонига айланган «Стэмфорд Бриж» бутунлай бошқа бир тарихий жанг хотирасини сақлайди: 1066 йил 25 сентябрда Англия қироли Гарольд бу ерда Британияга бостириб киришга уринган Норвегия қироли Шафқатсиз Ҳаральдни тор-мор этган эди. Кечаги оқшомда эса ушбу қарама-қаршилик бошқа номлар — Ҳарри Кейн ва Эрлинг Ҳоланд ижросида янгради. Бироқ Майамидаги Hard Rock Stadium`да бўлиб ўтган баҳснинг бош қаҳрамони бутунлай бошқа фамилияли инсон бўлиб чиқди.","110","808","22.0","6.14","0.555","0.702"
"wikipedia","Advokatura","https://uz.wikipedia.org/wiki/Advokatura","1","Advokatura — advokatlarning uyushgan koʻngilli jamoat tashkiloti. Oʻzbekiston Respublikasi Konstitutsiyasi 116-modda 2-qismida sud va tergov ishini yuritish har qanday bosqichida malakali yuridik yordam olish huquqi kafolatlanishi, fuqarolarga, korxona, muassasa va tashkilotlarga (jismoniy va yuridik shaxslarga) yuridik yordam berish uchun advokatura faoliyat koʻrsatishi belgilangan. Advokatura tashkil etish va ish tartibi qonun bilan belgilanadi. ""Advokatura toʻgʻrisida""gi Qonunda (1996-yil 27-dekabr) taʼkidlanishicha, Advokatura huquqiy muassasa hisoblanib, u advokatlik faoliyati hamda xususiy advokatlik amaliyoti bilan shugʻullanuvchi ayrim shaxslarning mustaqil, koʻngilli, kasbiy birlashmalarini oʻz ichiga oladi. Oʻzbekiston Respublikasi fuqarolari, ajnabiy fuqarolar, fuqaroligi boʻlmagan shaxslarga, korxonalar, muassasalar, tashkilotlarga yuridik yordam koʻrsatadi, oʻz faoliyatini Oʻzbekiston Respublikasi Konstitutsiyasi 3-bobida koʻrsatilgan Konstitutsiya va qonunning ustunligi toʻgʻrisidagi prinsip hamda mustaqillik va boshqa demokratik prinsiplar asosida amalga oshiradi.","116","1095","23.2","8.09","0.293","0.702"
"wikipedia","Azizullo Izzatullayev","https://uz.wikipedia.org/wiki/Azizullo_Izzatullayev","9","Jiyani — Qurbonov Sergo-Shaxzoda Mamadaliyevich (Oʻsh shahrida 1964 yili tugʻilgan) — Ural togʻ-metallurgiya kompaniyasi bosh direktor oʻrinbosari, „Trans Atlantik Grupp“ MChJ egasi.","22","182","21.0","7.0","0.524","0.703"
"wikipedia","Buyrak","https://uz.wikipedia.org/wiki/Buyrak","5","Piramida nefronni toʻgʻri naychalari va yigʻuvchi naychalardan iborat boʻlib, ular oʻzaro qoʻshilib buyrak soʻrgʻchi sohasida 15-20 ta qisqa soʻrgʻich naychalarini (ductuli papillares) hosil qiladi. Ular buyrak soʻrgʻichi sohasi yuzasiga soʻrgʻichsimon teshiklar (foramina papillaria) boʻlib ochiladi. Bu teshiklar hisobiga buyrak soʻrgichi uchi gʻalvirsimon koʻrinishga ega boʻlib, gʻalvirsimon maydoncha (area cribrosa) deyiladi. Buyrak tuzilishi va qon tomirlarining tarqalishiga qarab 2-3 ta buyrak boʻlagini oʻz ichiga oladigan beshta: yuqorigi segment (segmentumsuperius), oldingi yuzaning yuqorigi segmenti (segmentum anterius superius), oldingi yuzaning pastki segmenti (segmentum anterius inferius), pastki segment (segmentum inferius) va orqa yuzadagi segmentlarga (segmentum posterius) boʻlinadi. Buyrak boʻlagi (lobus renalis) buyrak ustunida yotgan boʻlaklararo arteriya va vena bilan chegaralangan buyrak piramidasi va unga yondoshgan poʻstloq moddasidan iborat.","114","976","22.4","7.38","0.411","0.703"
"kun.uz","O‘zbekistondagi 200dan ortiq suv havzalarining nomlari o‘zgardi.","https://kun.uz/news/2026/07/11/ozbekistondagi-200dan-ortiq-suv-havzalarining-nomlari-ozgardi-bb5d30","1","O‘zbekistondagi 200dan ortiq suv havzalarining nomlari o‘zgardi “Akkol” nomi “Oqko‘l”, “Rybatskiy zaliv” - “Baliqchiko‘l”, “Tubakol” - “Tubako‘l” ko‘rinishida rasmiylashtirildi. Vazirlar Mahkamasining “Mamlakatimizdagi ayrim daryolar, soylar, ko‘llar, buloqlar, sharsharalarning nomlarini davlat tili qoida va me’yorlariga muvofiqlashtirish hamda yangi nom berish to‘g‘risida”gi qarori qabul qilindi. Hujjat bilan, qonunchilik talablari asosida nomlari davlat tili qoida va me’yorlariga muvofiqlashtirilayotgan hamda yangi nom berilgan 216 ta daryolar, soylar, ko‘llar, buloqlar va sharsharalar ro‘yxati tasdiqlandi. Masalan, “Akkol” nomi “Oqko‘l”, “Rybatskiy zaliv” — “Baliqchiko‘l”, “Tubakol” — “Tubako‘l” ko‘rinishida rasmiylashtirildi. Qarorda Suv xo‘jaligi vazirligiga ikki oy muddatda Kadastr agentligi, Turizm qo‘mitasi, “O‘zbekbaliqsanoat” uyushmasi bilan birgalikda daryolar, soylar, buloqlar, sharsharalar nomlarining davlat tili qoida va me’yorlariga muvofiqlashtirilishi hamda ularga yangi nom berilishi munosabati bilan tegishli hujjatlar, xaritalar, ma’lumotlar bazalariga o‘zgartishlar kiritish vazifasi yuklatilgan.","124","1131","28.6","6.45","0.371","0.705"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","22","AQSh askarlari Yevropada boʻlganlarida rezina prezervativlarni osongina topishgan va Amerikaga qaytib kelganlarida tugʻilishni nazorat qilishning afzal usuli sifatida prezervativlardan foydalanishda davom etishgan. Harbiylarning venerik kasalliklarga qarshi kampaniyasi harakat uchun katta burilish nuqtasi boʻldi: bu birinchi marta davlat muassasasining jinsiy masalalarni doimiy, ommaviy muhokama qilish bilan shugʻullanishi edi. Hukumatning ommaviy nutqi jinsiy aloqani tabu mavzudan qonuniy ilmiy tadqiqot mavzusiga aylantirdi va kontratsepsiyani axloqiy masaladan jamoat salomatligi masalasiga aylantirdi. 1917-yilda advokat Emma Goldman Birinchi jahon urushi va Amerika harbiy xizmatga chaqirilishiga norozilik bildirgani uchun hibsga olingan. Goldmanning sotsializm, anarxizm, tugʻilishni nazorat qilish, kasaba uyushmalari huquqlari va erkin sevgi kabi mavzularda soʻz erkinligiga sodiqligi oxir-oqibat uni Amerika fuqaroligi va Qoʻshma Shtatlarda yashash huquqidan ayirdi.","111","981","22.4","7.63","0.393","0.705"
"wikipedia","Airavatesvara ibodatxonasi","https://uz.wikipedia.org/wiki/Airavatesvara_ibodatxonasi","1","Airavatesvara ibodatxonasi — Hindistonning janubiy Tamil Nadu shtatidagi Thanjavur tumani, Kumbakonam shahrida joylashgan Dravid meʼmorchiligining hind ibodatxonasi. Milodiy 12-asrda Chola imperatori Rajaraja II tomonidan qurilgan bu maʼbad UNESCOning Butunjahon merosi roʻyxatiga kiritilgan, shuningdek, Tanjavurdagi Brihadeeswara ibodatxonasi, Gangaikonda Cholapuramdagi Gangaikondacholisvaram ibodatxonasi, Buyuk Tirik Chola ibodatxonalari deb ataladi. Airavatesvarar ibodatxonasi Thanjavur tumanidagi Kumbakonam hududidagi oʻn sakkizta oʻrta asrdagi yirik hind ibodatxonalari toʻplamidan biridir. Maʼbad Shivaga bagʻishlangan. Shuningdek, u hinduizmning Vaishnavizm va Shaktizm anʼanalarini hamda Shaivizmning Bhakti harakati avliyolari boʻlgan Nayanmarlar bilan bogʻliq afsonalarni hurmat bilan aks ettiradi. Tosh maʼbad arava tuzilishini oʻz ichiga oladi va Indra, Agni, Varuna, Vayu, Brahma, Surya, Vishnu, Saptamtrikas, Durga, Sarasvati, Shri devi (Lakshmi), Ganga, Yamuna, Subrahmanya, Ganesha kabi yirik Vedik va Puran xudolarini oʻz ichiga oladi.","119","1057","19.67","7.69","0.534","0.705"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","19","Harakat radikal, ishchilar sinfi ildizlaridan jamiyat ayollari va liberal mutaxassislar tomonidan qoʻllab-quvvatlanadigan kampaniyaga aylandi. Sanger va uning hamkasblari oʻzlarining radikal ritorikasini pasaytira boshladilar va buning oʻrniga tugʻilishni nazorat qilishning ijtimoiy-iqtisodiy afzalliklarini taʼkidladilar. Bu siyosatning aksariyat amerikaliklar tomonidan qabul qilinishiga olib keldi. Ommaviy axborot vositalarining qamrovi ortdi va 1910-yillarda ishlab chiqarilgan bir nechta ovozsiz kinofilmlar mavzu sifatida tugʻilishni nazorat qilishni taklif qildi (jumladan, Sanger tomonidan ishlab chiqarilgan va oʻzi rol oʻynagan ""Birth Control (film)""). Shunga qaramay, tugʻilishni nazorat qilishga qarshilik kuchli boʻlib qoldi: shtat qonun chiqaruvchi organlari kontratsepsiyani yoki kontratseptiv maʼlumotlarni tarqatishni qonuniylashtirishdan bosh tortdilar; diniy yetakchilar onalikni emas, „osonlik va moda“ni tanlaydigan ayollarni tanqid ostiga olishdi; yevgeniklar tugʻilishni nazorat qilish „eski qora tanli“ oq amerikaliklar va „ranglilar“ yoki immigrantlar oʻrtasidagi tugʻilish darajasi farqini kuchaytiradi degan xavotirda edilar.","127","1154","26.0","7.67","0.262","0.709"
"wikipedia","Jahon sayyohlik tashkiloti","https://uz.wikipedia.org/wiki/Jahon_sayyohlik_tashkiloti","1","Tashkilotning bosh qarorgohi Ispaniyaning poytaxti Madridda joylashgan boʻlib, 1975–yil 1-noyabrda tashkil etilgan. Turizm sohasidagi yetakchi xalqaro tashkilot sifatida JST sayyohlikni iqtisodiy oʻsish, inklyuziv rivojlanish va ekologik barqarorlik omili sifatida targʻib qiladi va butun dunyo boʻylab bilim va sayyohlik siyosatini ilgari surishda yetakchilik va qoʻllab-quvvatlashni taklif qiladi. JST bir qator ustuvor vazifalarga ega, jumladan: Turizmni global kun tartibiga kiritish: Turizmning ijtimoiy-iqtisodiy oʻsish va rivojlanish omili sifatida ahamiyatini targʻib qilish, uni milliy va xalqaro siyosatga ustuvor yoʻnalish sifatida kiritish va bu sohaning rivojlanishi va gullab-yashnashi uchun teng sharoit yaratish. Turizmning raqobatbardoshligini oshirish: Bilimlarni oʻzlashtirish va almashinish, inson resurslarini ishlab chiqish va siyosatni rejalashtirish, statistika va bozor tendensiyalari, turizmni barqaror rivojlantirish, marketing va targʻibot, mahsulotni ishlab chiqish va tavakkalchilik va inqirozlarni boshqarish kabi sohalarda mukammallikni targʻib qilish orqali JST aʼzolari raqobatbardoshligini oshirish.","129","1134","33.0","7.42","0.288","0.709"
"kun.uz","Angliya Norvegiyani turnirdan chiqarib yubordi.","https://kun.uz/news/2026/07/12/angliya-norvegiyani-turnirdan-chiqarib-yubordi","5","Ikkinchi bo‘lim birinchisiga qaraganda shiddatli kechdi: Norvegiya o‘ziga ishonch bilan harakat qildi va ketma-ket hujumlar uyushtirdi, Angliya esa hisobdan kelib chiqib, xotirjamlik bilan harakat qildi. Syorlotning bosh bilan yo‘llagan zarbasi yaqin «to‘qqizlik»ka kirib ketishiga bir baxya qoldi, Holandning pastki burchakka yo‘llagan zarbasidan keyin Pikforddan o‘zini ko‘rsatishiga to‘g‘ri keldi, 57-daqiqada esa skandinavlar baribir darvozani ishg‘ol etishdi. Ammo Kleman Tyurpen videotakrordan keyin Heggem urgan golni bekor qildi – yangi qoidalar ishga tushib, vaziyat VAT tomonidan ko‘rib chiqildi, videotakror burchak zarbasi ijro etilishidan oldin Holand Andersonga fol ishlatganini ko‘rsatdi va hakam burchak zarbasini qaytadan ijro etish kerakligini ko‘rsatdi. Shundan keyin Solbakken hujum qanotlarini yangila, Syorlot va Shelderup o‘rniga Bobb va Nusani tushirdi, ular muntazam ravishda inglizlarning qanot himoyachilarini tahlika ostida ushlab turishdi.","119","968","33.5","6.09","0.425","0.71"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","33","Biroq koʻplab yevgeniklar, Sangerning taʼkidlashicha, ayolning asosiy burchi davlat emas, oʻzi uchun ekanligini taʼkidlagani uchun tugʻilishni nazorat qilish harakatini qoʻllab-quvvatlashdan bosh tortdilar. Oʻtgan asrning 30-yillarida AQShdagi koʻplab oq tanli amerikaliklar singari, tugʻilishni nazorat qilish harakatining baʼzi yetakchilari ochiq rangli teriga ega irqlar qoraroq irqlardan ustun ekanligiga ishonishgan. Ular afro-amerikaliklar intellektual jihatdan qoloq, oʻz sogʻligʻini boshqarishda nisbatan qobiliyatsiz boʻlib, oq tanlilarning alohida nazoratini talab qiladi deb taxmin qilishdi. Harakat rahbariyati va tibbiyot xodimlarida oq tanlilarning hukmronligi qora tanlilarning irqchilikda ayblanishiga va „irqiy oʻz joniga qasd qilish“ tugʻilishni nazorat qilishning keng miqyosda qoʻllanishi natijasi boʻlishi mumkinligiga shubha tugʻdirdi. Ushbu shubhalar oq tanli tugʻilishni nazorat qiluvchi baʼzi himoyachilar tomonidan kontratsepsiyaga qiziqish yoʻqligi sifatida notoʻgʻri talqin qilingan.","113","1011","23.0","7.66","0.374","0.71"
"wikipedia","Qirgʻizistondagi parlament saylovlari (2010)","https://uz.wikipedia.org/wiki/Qirgʻizistondagi_parlament_saylovlari_(2010)","1","Qirgʻizistondagi parlamet saylovlari 2010-yilning 10-oktabr kuni Qirgʻiziston parlamentiga deputatlar partiyaviy tartibda saylandilar. Kutilmaganda ushbu parlament saylovida nisbatan yangi va radikal millatchilik g'oyalarni ilgrai surgan ""Ata-Jurt"" suyosiy partiyasi g'alaba qozondi. Tahlilchilar parlament saylovida radikal millatchi partiyaning eng ko‘p ovoz yiqqaniga shu yil iyun oyida Oʻsh va Jalolobodda sodir bo‘lgan qonli voqealar sezilarli darajada ta‘sir ko‘rsatdi, degan fikrda bo'ldi. Tahlilchilar tomonidan parlamentdagi asosiy ko‘pchilik o‘rinlarni egallashi bashorat qilingan “Ata-Mekon” partiyasi saylovchilarning 5 foizdan ortiqroq ovozini olib, saylovda g‘alaba qozongan partiyalar ro‘yxatining 5 pog‘onasini egallab qolgan. Sobiq prezident Roza O‘tunboyeva a‘zo bo‘lgan Sotsial-demokratlar partiyasi esa 8 foiz ovoz olib, mazkur ro‘yxatda ikkinchi o‘rinni olgan.","101","881","23.0","6.44","0.496","0.71"
"gazeta.uz","ЖЧ-2026: Сабр ва Жуд — барчасини енгади. Англия Норвегияни қийинчилик билан мағлуб этди","https://www.gazeta.uz/uz/2026/07/12/wc-norway-england/","3","Рақибларнинг ўйин бошидаги кайфиятидан келиб чиқилса, уларнинг ҳеч бири голларга бой учрашув ҳақида ўйламаётганди: инглизлар ҳам, норвегияликлар ҳам очиқ футбол ўйнашни хаёлларига ҳам келтирмади. Бу нозик мувозанатни биринчи бўлиб «шерлар» бузишга қарор қилди ва ўйин шарҳловчиларини бир футболчининг исм-шарифини тобора тез-тез тилга олишга мажбур қилди — Жуд Беллингем. Ниҳоят, у юқори тезликни ёқиб, Ҳарри Кейн учун хавфли стандарт вазият яратди ва Эрьян Нюланд дарвозаси олдида илк бор жиддий хавф юзага келди. Норвегияликлар ҳам бирданига уйғониб, Жаҳон чемпионатига бировнинг ўйинини томоша қилиш учун келмаганини эслаб қолди. Скандинавияликлар устози Столе Сольбаккен вундеркинд Антонио Нусани захирада қолдириб, чап қанотни Андреас Шельдерупга ишонган ҳолда жамоатчиликнинг танқидига учраётган эди.","104","806","21.0","6.53","0.6","0.712"
"wikipedia","Gubkin nomidagi Rossiya Davlat neft va gaz universitetining Toshkent filiali","https://uz.wikipedia.org/wiki/Gubkin_nomidagi_Rossiya_Davlat_neft_va_gaz_universitetining_Toshkent_filiali","2","Neft va gaz quduqlarini burgʻulash Neft, gaz va gaz kondensat konlarini oʻzlashtirish Geologik va geofizik qidiruv texnologiyalari Quvur transporti tizimlarini loyihalash, qurish va ulardan foydalanish Neft va gaz iqtisodiyoti Matematika va informatika Fizika, elektrotexnika va issiqlik texnikasi Umumiy kimyo va neft va gaz kimyosi Umumiy kasbiy fanlar Xorijiy tillar Ijtimoiy-gumanitar fanlar Jismoniy tarbiya va sport Dekanat Idora Kadrlar boʻlimi Monitoring va ichki nazorat sektori Taʼlim sifatini nazorat qilish boshqarmasi Buyurtmalar portfelini yigʻish, bitiruvchilarni ishga taqsimlash va monitoring boʻlimi „Maʼnaviyat m maʼrifat“ va yoshlar bilan ishlash boʻlimi Ilmiy tadqiqot va ilmiy-pedagogik kadrlar tayyorlash sektori Axborot resurs markazi Raqamli taʼlim texnologiyalari markazi Moliya-iqtisodiyot boʻlimi Buxgalteriya hisobi Operatsion-texnik va iqtisodiy boʻlim Kasaba uyushmasi qoʻmitasi Mashgʻulot kurslari Asosiy oʻquv markazi Rossiyaning rus tili, madaniyati va tarixi markazi Hududiy tayyorgarlik boʻlimi (Qarshi) I.","128","1042","132.0","6.83","0.356","0.712"
"uza.uz","I Халқаро ислом цивилизацияси форуми: Янги Ўзбекистоннинг янги қадами","https://uza.uz/uz/posts/i-halqaro-islom-civilizaciyasi-forumi-yangi-ozbekistonning-yangi-qadami_881688","11","Бир неча кун давом этган муҳокамалар, илмий баҳслар ва учрашувлар якунида иштирокчилар томонидан Тошкент декларацияси қабул қилиниб, Ўзбекистон Республикаси Президенти Шавкат Мирзиёев номига махсус Мурожаат йўлланди. Тошкент декларациясида ислом цивилизациясининг бой илмий ва маънавий меросини асраб-авайлаш, унинг ҳақиқий инсонпарварлик моҳиятини халқаро миқёсда кенг тарғиб қилиш, ёш авлодни илм-фан ва маърифат руҳида тарбиялаш, экстремизм ва исломофобияга қарши курашда маърифатни энг таъсирчан восита сифатида қўллаш каби устувор вазифалар белгиланди. Шунингдек, қўлёзмаларни сақлаш, реставрация қилиш, рақамлаштириш, қўшма илмий тадқиқотлар ташкил этиш ва халқаро академик ҳамкорликни кучайтириш бўйича аниқ ташаббуслар илгари сурилди. Форум иштирокчилари томонидан қабул қилинган Ўзбекистон Республикаси Президенти Шавкат Мирзиёевга йўлланган Мурожаат алоҳида тарихий аҳамиятга эга бўлди.","105","896","26.75","7.26","0.318","0.713"
"wikipedia","Azizullo Izzatullayev","https://uz.wikipedia.org/wiki/Azizullo_Izzatullayev","5","U 2 darajali ""Vatan urushi"", „Hurmat belgisi“ ordenlari, koʻplab medallari, Oʻzbekiston Kompartiya MQ va Oliy Kengashi rayosatining faxriy yorliqlari bilan taqdirlangan. Azizullo Izzatullayevning otasi Izzatullo Sultonov (1900-1977 yillar, qabri Toshkent viloyati Shuralisoy qishlogʻida) yangi yerlarni oʻzlashtishda faol qatnashgan, Shuralisoy qishloq kengashi kotibi, raisi boʻlib ishlagan. Turmush oʻrtogʻi Nazokatxon Rahmonova (1 mart 1902 yil-1934 yil, qabri Oʻsh shahar „Jiydalik“ qabristonida) bilan 5 ta farzand koʻrishgan, 4 tasi ocharchilik paytida vafot etishgan. Azizullo Izzatullayevning turmush oʻrtogʻi Norposhshoxon Yoʻldosheva 1953-1958-yillarda Chinoz va Yangiyoʻl tumanlaridan ajrab chiqqan Oktabr tumani partiya qoʻmitasida tashviqot va targʻibot boʻlimi mudiri, 1958-yildan 1976-yilgacha Yangiyoʻl tumani 44 sonli Hamza nomli maktabida ilmiy boʻlim mudiri va bir vaqtning oʻzida ona tili va adabiyot fani oʻqituvchisi, 1976-yildan 1993-yilgacha maktab direktori, Oʻzbekistonda xizmat koʻrsatgan oʻqituvchi faxriy unvoni bilan taqdirlangan. 25-yanvar 1991 yil Azizullo Izzatullayev vafot etganda, „Yangiyoʻl“ roʻznomasining 29-yanvar 1991 yil sonida taʼziyanomasi (nekrologi) chiqqan.","142","1204","26.6","7.25","0.323","0.714"
