text,text_simplified
"Kovariant Gamilton maydon nazariyasi Gamilton maydon nazariyasining relyativistik formulasidir. Gamilton maydon nazariyasi odatda klassik maydon nazariyasiga qoʻllanganda simplektik Gamilton formalizmini anglatadi, bu cheksiz oʻlchovli fazali fazoda bir lahzali Gamilton formalizmi shaklini oladi va kanonik koordinatalar vaqtning bir lahzasida maydon funktsiyalari hisoblanadi. Bu Gamilton formalizmi maydonlarni kvantlashda, masalan, kvant oʻlchov nazariyasida qoʻllanadi. Kovariant Gamilton maydon nazariyasida kanonik moment pmi barcha dunyo koordinatalariga nisbatan maydonlarning hosilalariga mos keladi xm. Kovariant Gamilton tenglamalari giperregular Lagranjlar holatida Eyler-Lagranj tenglamalariga ekvivalentdir. Kovariant Gamilton maydon nazariyasi Gamilton-De Donder, polisimplektik, multisimplektik va k -simplektik variantlarda ishlab chiqilgan. Kovariant Gamilton maydon nazariyasining faza fazosi chekli oʻlchovli polisimplektik yoki koʻp simplektik manifolddir.","Kovariant Gamilton maydon nazariyasi — Gamilton maydon nazariyasining relyativistik ko'rinishi. U cheksiz o'lchovli fazali fazodagi bir lahzali Gamilton formalizmiga asoslangan bo'lib, maydonlarni kvantlashda, masalan kvant o'lchov nazariyasida qo'llaniladi. Bu nazariyaning bir necha varianti (Gamilton-De Donder, polisimplektik va boshqalar) ishlab chiqilgan."
"Bu — koʻp qatlamli bosma plata, fleshkaning barcha elementlari unga oʻrnatiladi (kompyuterning ona platasiga oʻxshaydi). Fleshkani shikastlanishini qanday bilish mumkin? Fleshka bir ishlab, bir ishlamay qoladi. Bu — fleshkaning „tilcha“si. Unda sifatsiz kavsharlanish natijasida, shuningdek, qoʻpollik bilan ishlatish tufayli uzilishlar boʻlishi mumkin. Buning oqibatida kompyuter fleshkani tez-tez „koʻrmay“ qoladi. U — kompyuterdan kelayotgan kuchlanishni kontrollerva flesh-xotira uchun yetarli boʻlgan kuchlanishga aylantirib, bir maromda ushlab turadi. Baʼzi fleshkalarda boʻlmaydi yoki kontrollerning ichiga oʻrnatilgan boʻladi. Stabilizator ishdan chiqsa, fleshka yo umuman aniqlanmaydi, yoki „nomaʼlum qurilma“ sifatida koʻrinadi. USB-raz’yomning qutblari almashib qolganda ishdan chiqadi. Energiya talab qilmaydigan xotira. Eskirganligi yoki boshqa sabablarga koʻra uning baʼzi bloklari shikastlanadi.","Bu — fleshkaning barcha elementlari o'rnatilgan ko'p qatlamli bosma plata. Fleshka sifatsiz kavsharlash yoki qo'pol foydalanish natijasida shikastlanishi mumkin, buning oqibatida kompyuter uni ""ko'rmay"" qoladi. Stabilizator kompyuterdan kelayotgan kuchlanishni barqarorlashtiradi; u ishdan chiqsa, fleshka umuman aniqlanmaydi yoki ""noma'lum qurilma"" sifatida ko'rinadi. Fleshka USB-raz'yom qutblari almashsa yoki bloklari eskirsa ham ishdan chiqishi mumkin."
"Grafit (yunoncha grapho — yozaman) — mineral, yer poʻstlogʻida uchraydigan sof uglerodning bir koʻrinishi. Kimyoviy formulasi — C. Geksagonal singoniyali. Kristallari 6 burchakli plastinka, taxtacha va tangacha shaklida. Rangi qora va toʻq kulrang, metallsimon yaltiroq, qattiqligi 1, qatlamning oʻzida esa yuqori — 5,5 va undan koʻp. Zichligi 2,2 g/sm³. Keng tarqalgan. Oʻtga chidamli, elektr tokini yaxshi oʻtkazadi, kimyoviy barqaror. Sunʼiy ravishda ham olinadi. Asosan metamorfik jinslarda, deyarli magmatik jinslarda uchramaydi. Oʻzbekistonda (Qoratepa, Zirabuloq, Quljuqtov, Markaziy Qizilqum) mayda va yirik konlar hosil qilgan. RFda (Ilmen togʻi), Ukraina (Krivoy Rog), Kanada, Avstraliya, AQShda konlari bor. Eng katta koni Toshqazgʻanda (Quljuqtov). Grafitdan tigel, qalam, elektrod, boʻyoqlar tayyorlanadi.","Grafit — yer po'stlog'ida uchraydigan sof uglerod minerali, kimyoviy formulasi C. Rangi qora yoki to'q kulrang, metallsimon yaltiroq, yumshoq, lekin qatlam bo'ylab qattiqroq. O'tga chidamli, elektr o'tkazadi, kimyoviy barqaror va sun'iy ravishda ham olinadi. O'zbekistonda Qoratepa, Zirabuloq va Markaziy Qizilqumda konlari bor, eng yirigi Toshqazg'onda joylashgan. Grafitdan tigel, qalam, elektrod va bo'yoq tayyorlanadi."
"Galogenlar, davriy sistemaning 7-guruh elementlari elektron qabul qilib, manfiy zaryadlangan (ion valentligi -1) 1 valentli ionlar, kislorod va xossalari oʻnga oʻxshash elementlar esa 2 ta elektron qabul qilib manfiy zaryadlangan (ion valentligi -2) 2 valentli ionlar hosil qiladi. Kimyoviy bogʻlarning yuqorida keltirilgan asosiy xillari orasida oraliq shakllari ham bor.",Galogenlar (davriy sistemaning 7-guruh elementlari) bir elektron qabul qilib manfiy 1 valentli ion hosil qiladi. Kislorod va unga o'xshash elementlar esa ikki elektron qabul qilib 2 valentli ion hosil qiladi. Bu asosiy kimyoviy bog' turlari orasida oraliq shakllar ham mavjud.
"Astrofotografiya (ostro… vo fotografiya) – Astronomik kuzatuvlar usuli"";"" osmon yoritqichlarini fotografik yoʻl bilan suratga olishga asoslangan. Astrofotografiya kosmik jismlarning nisbiy koordinatalari va harakatlarini aniqlash, parallaksii oʻlchash, Quyoshning toʻla tutilishi paytlarida Eynshteyn effektini kuzatish va boshqa qator masalalar bilan shugʻullanadi, astrofizika, yulduz astronomiyasi va osmon mexanikasiga oid zarur maʼlumotlarni beradi. Teleskop yordamida koʻzga koʻrinmaydigan juda xira kosmik jismlarni ham fotografik yoʻl bilan suratga olish mumkin. Ultrabinafsha va infraqizil nurlarga juda sezgir fotoemulsiya ixtiro qilinganidan keyin Koinotni oʻrganishga keng yoʻl ochildi. Bir vaqtning oʻzida bir qancha kosmik jismlar yoki obyektning toʻla tasvirini olish fotografik kuzatish usulining muhim xususiyatlaridan biridir. Fotosurat olingandan keyin uni sinchiklab oʻrganib, yulduzlar xaritasi va katalogi, Quyosh, Oy, sayyoralar, kometalar, tumanliklar, galaktikalar va boshqa kosmik jismlar haqida yangi-yangi maʼlumotlar olinadi.","Astrofotografiya — osmon jismlarini fotografik yo'l bilan suratga olish usuli bo'lib, ularning koordinatalari, harakati va boshqa xususiyatlarini o'rganishga yordam beradi. Teleskop orqali ko'zga ko'rinmaydigan xira jismlarni ham suratga olish mumkin. Bu usul yordamida yulduz xaritalari va kataloglari, sayyoralar, kometalar va galaktikalar haqida yangi ma'lumotlar olinadi."
"Asinxron generator — Generator rejimida ishlaydigan asinxron mashina"";"" mexanik energiyani elektr energiyasiga aylantirib beradi. Asinxron generator xarakatlantiruvchi dvigatel yordamida magnit maydon yoʻnalishida katta tezlik bilan aylantiriladi. Bu vaqtda Asinxron generator rotorinint sirpanishi manfiy boʻlib qoladi, mashina valida tormozlovchi moment vujudga keladi va energiyasini tarmoqqa berib, generator sifatida ishlaydi. Asinxron generatordan kichik quvvatli yordamchi elektr tok manbai va tormozlash qurilmasi sifatida foydalaniladi.","Asinxron generator — mexanik energiyani elektr energiyasiga aylantiruvchi asinxron mashina. U dvigatel yordamida aylantiriladi, natijada valida tormozlovchi moment paydo bo'lib, energiya tarmoqqa beriladi. Asinxron generator kichik quvvatli yordamchi manba va tormozlash qurilmasi sifatida ishlatiladi."
"Fotografiya, dastlab, Quyosh va Oyning suratini olishda ishlatildi. Quruq fotoemulsiya paydo boʻlganidan soʻnggina yulduz va tumanliklarning fotosuratini olish imkoniyati tugʻildi. 1891-yilda fotografik usul bilan birinchi kichik sayyora ochildi. Kometa va asteroidlarning deyarli hammasi Astrofotografiya usuli bilan kashf qilinadi. Fotografik usulning astrofizikada qoʻllanishi muhim maʼlumotlarni olishga va uning keskin rivojlanishiga imkon berdi. Yulduz qanchalik ravshan boʻlsa, fototasvirning diametri shunchalik katta va qoramtir boʻladi. Fotografiyaning bu xususiyati tufayli fotometriya paydo boʻldi (qarang Astrofotometriya).","Fotografiya dastlab Quyosh va Oyni suratga olishda ishlatilgan, keyin yulduzlar va tumanliklarni ham suratga olish imkoni tug'ildi. 1891-yilda birinchi kichik sayyora fotografik usul bilan ochilgan. Bu usul astrofizikaning rivojlanishiga katta hissa qo'shdi, shu tufayli fotometriya paydo bo'ldi."
"Astrofotometriya (ostro… va foto, yunoncha: metreo — oʻlchayman) — amaliy astrofizika boʻlimi""; u osmon jismlaridan kelayotgan nurlarni oʻlchash va nurlanish spektrining turli qismlari ravshanligini oʻrganish bilan shugʻullanadi. Yoritqichlar ravshanligini aniqlashning eng sodda yoʻllari vizual va fotografik usullar hisoblanadi. Bunda ravshanligi maʼlum boʻlgan (standart) yulduzlardan taqqoslash maqsadida foydalaniladi. Zamonaviy ilmiy tadqiqot ishlari Astrofotometriyada asosan turli fotoelektrik nur qabul qilgichlar, xususan, fotoelektron koʻpaytirgich, fotoqarshilik, fotodiod va boshqa yordamida bajariladi. Bularning samarasi foto-emulsiyaga nisbatan kamida yuz marta yuqori. Astrofotometriyada zaryad aloqasiga asoslangan matritsali asboblar (SSD) qoʻllanadi;"" bunda fotoelektrik va fotografik (tasvirni hosil qilish) xususiyatlari birgalikda hisobga olingan. Astrofizik obyektlar spektrida energiya taqsimotini oʻrganish maqsadida koʻp rangli Astrofotometriya qoʻllanadi.","Astrofotometriya — osmon jismlaridan kelayotgan nurni o'lchash bilan shug'ullanadigan fan bo'limi. Ravshanlikni aniqlashning eng sodda usullari vizual va fotografik bo'lib, hozir esa fotoelektrik asboblar (fotokopaytirgich, SSD matritsalar) qo'llaniladi, ular fotoemulsiyaga qaraganda ancha samaraliroq."
"U toʻlqin uzunlik X boʻylab spektrning turli qismlari uchun nurlanish oqimini oʻlchaydi va natijalarni yulduz kattaligi m birligida ifodalab beradi. Pogson formulasi yoritilganlik nurlanish intensivligiga toʻgʻri mutanosib ekani sababli, bu formula yordamida quyidagi munosabat keltirib chiqariladi: m(λ,)=2,5lg[ (Iλ1)/I(λ,)] Ushbu ayirma yulduzning rang koʻrsatkichi deyiladi. Uning qiymati qanchalik katta boʻlsa, yulduz rangi shunchalik „qizil“ hisoblanadi va bu rang maʼlum spektral oraliqqa mansub boʻladi. Umuman, yulduz kattaligi nechta spektral oraliq uchun topilishiga qarab shuncha rangli fotometriya qoʻllangan deyiladi. Yulduzlar spektrining turli qismlari uchun energiya taqsimotini oʻrganish dastlab fotometrik sistemani ishlab chiqishlikni talab etadi. Bu sistemaga har bir rangning effektiv toʻlqin uzunligi, uning effektiv yarim kengligi AL fotometrik standartlari (maʼlum yulduzlar uchun oʻlchangan nurlanish oqimi qiymatlari) va boshqa kiradi.","Yulduz nurlanishini o'lchash uchun Pogson formulasi qo'llaniladi, u yorug'lik intensivligiga proportsional bo'lgan yulduz kattaligini beradi. Ikki spektral oraliq o'rtasidagi farq — yulduzning rang ko'rsatkichi bo'lib, u qanchalik katta bo'lsa, yulduz shunchalik ""qizil"" hisoblanadi. Bunday o'lchov uchun maxsus fotometrik sistema kerak bo'ladi."
"Astrospektroskopiya (astro… vaspektr…, yunoncha skopeo – qarayman) – osmon yoritqichlari nurini spektrga yoyib tahlilqiladigan, unga asoslanibularningfizikholati, kimyoviytarkibi, harakati, shuningdekyulduzlar-aromuhitdagimoddaningxususiyatlarinitekshiradiganastrofizikusul. Osmon yoritqichlari spektri teleskopga oʻrnatilgan tirqishli yoki tirqishsiz spektrograf vositasida olinadi. Tirqishli spektrografda bir vaqtning oʻzida bitta yulduz spektrini olish mumkin. Obyektivi oldiga prizma oʻrnatil-gan astrograf birdaniga bir necha oʻn va yuz yulduz spektrini olishga imkon beradi. Astrospektroskopiya asosiy masalalari osmon yoritqichi spektrini suratga tushirish yoki lentaga yozib olish va unda energiyaning taqsimlanishini, spektral chiziqlar toʻlqin uzunliklarini oʻlchgsh va bu chiziqlar qanday kimyoviy element atomlariga tegishli ekanini aniqlashdan iborat. Buning uchun osmon yoritqichispektri ustiga va tagiga etalon spektral chiziklari bor laboratoriya manbaining spektri ham tushiriladi.","Astrospektroskopiya — osmon jismlari nurini spektrga yoyib, ularning fizik holati, kimyoviy tarkibi va harakatini o'rganadigan usul. Yoritqich spektri teleskopga o'rnatilgan spektrograf orqali olinadi. Bu usul yordamida spektral chiziqlar to'lqin uzunligi o'lchanadi va ular qaysi kimyoviy elementga tegishli ekani aniqlanadi."
"Yoritqichning spektral chiziklari manba chiziklariga taqqoslanadi va ularga nisbatan toʻlqin uzunliklari oʻlchanadi. Shunday yoʻl bilan yoritqich atmosferasida qanday kimyoviy elementlar borligi aniqlanadi. Kuzatilgan chizikdarning etalon chiziqlarga nisbatan siljishiga koʻra yoritqichning nur yoʻnalishidagi (nuriy) tezligi topiladi. Masalan, Galaktikalar spektrida chizikdarning qizilga siljishi (Dopler effekti). Aniq fizik maʼlumotlar yoritqich spektrini fotometriyalash yoʻli bilan olinadi. Spektrda energiyaning taqsimlanishi yoritqichning temperaturasini oʻlchashga, spektral chiziklarni fotometriyalash yoritqich atmosferasining miqdoriy, kimyoviy tarkibini, temperaturasini, zichligini aniqlashga imkon beradi. Yulduzlarning kimyoviy tarkibi umuman olganda bir xil boʻlib, asosan, vodorod va geliydan iborat, ularning spektri tarkibiga va chiziqlarining intensivligiga koʻra bir-biridan farq qiladi. Spektral chizikdarning intensivligiga koʻra yulduzlar spektral sinflarga ajratilgan.","Yoritqichning spektral chiziqlari etalon chiziqlar bilan solishtirilib, uning kimyoviy tarkibi va nur yo'nalishidagi tezligi aniqlanadi. Spektrni fotometriyalash orqali yoritqichning harorati, kimyoviy tarkibi va zichligi aniqlanadi. Yulduzlar asosan vodorod va geliydan iborat bo'lib, spektral chiziqlar intensivligiga qarab sinflarga bo'linadi."
"Bunday ajralish asosida temperaturalarning har xilligi yotadi. Yulduzlarning spektral sinfi bilan ularning yorqinligi (toʻla energiyalari) orasida bogʻlanish mavjud. U spektr-yorqinlik yoki Gershprung-Ressel diagrammasi deyiladi. Osmon yoritqichlaridagi barcha kimyoviy elementlar Yerda ham bor. Baʼzi elementlar (masalan, geliy) avval Quyosh, yulduz va tumanliklarda, keyinchalik esa Yerda topilgan. Spektral taxdil osmon yoritqichlarini oʻz oʻqi atrofida, qoʻshaloqligi koʻrinmaydigan zich juft yulduzlarning umumiy massa markazi atrofida aylanishini (spektral qoʻshaloq yulduzlar) oʻlchashga va oʻrganishga, yoritqichlarning magnit maydonini oʻlchashga (qarang Zeyeman effekti) imkon beradi.","Yulduzlarning spektral sinflari harorat farqiga asoslanadi. Spektral sinf bilan yorqinlik orasidagi bog'liqlik Gershprung-Ressel diagrammasi deb ataladi. Spektral tahlil yordamida yulduzlarning o'z o'qi atrofida aylanishi, qo'shaloq yulduzlar va magnit maydonlari o'rganiladi."
"Toʻsiqlar tufayli genetik maʼlumot almashinuvi imkonsiz boʻlib qolishi oxir-oqibat reproduktiv izolyatsiyaga olib keladi. Agar ushbu guruhlar kelajakda yana uchrashsa ham, ular oʻzaro koʻpaya olmaydi — bu esa yangi tur shakllanganidan dalolat beradi. Allopatrik turlar hosil boʻlishi ikki asosiy modelga boʻlinadi: vikariansiya va peripatrik modellar. Ular populyatsiya hajmi va ajralish mexanizmi bilan farqlanadi. Evolyutsion biologiyada allopatriya tushunchasi koʻpincha areallari bir-biriga mos kelmaydigan, lekin qoʻshni hududlarda yashovchi organizmlarga nisbatan qoʻllaniladi. Bu tushuncha bir hudud ichida turlarning ajralishini anglatuvchi simpatriyaga qarama-qarshi qoʻyiladi. Vikariant evolyutsiya gʻoyasi birinchi boʻlib XX asr oʻrtalarida venesuelalik botanik Léon Croizat tomonidan ilgari surilgan. 1960-yillarda plitalar tektonikasi nazariyasi qabul qilinishi bilan ushbu model ilmiy jihatdan mustahkamlandi.","Geografik to'siqlar genetik almashinuvga to'sqinlik qilib, oxir-oqibat reproduktiv izolyatsiyaga olib keladi — ajralgan guruhlar keyinchalik uchrashsa ham ko'paya olmaydi, bu yangi tur paydo bo'lganidan dalolat beradi. Allopatrik turlanish vikariansiya va peripatrik modellarga bo'linadi. Bu g'oyani birinchi bo'lib botanik Léon Croizat ilgari surgan, 1960-yillarda plitalar tektonikasi nazariyasi bilan mustahkamlangan."
"Torraco (2016) da adabiy tahlil tavsiflanadi. Integrativ adabiy tahlil o'rganilayotgan adabiyotlarni ko'rib chiqish, tanqid qilish va keyin sintez qilish orqali mavzu bo'yicha yangi bilimlarni yaratishdir. George et al (2023) tahlil yondashuvlarining keng ko'lamini taqdim etdi va har biri o'ziga xos maqsadlarga ega bo'lgan olti xil tahlil turini tavsifladi. Birinchidan, ma'noning tub mohiyati farqli o'laroq, mavzu qamroviga e'tibor qaratiladigan tadqiqot yoki keng ko'lamli tahlil. Ikkinchidan, mavzu bo'yicha amaliy tadqiqotlarni birlashtiradigan tizimli yoki birlashtirilgan tahlil. Uchinchidan, turli tadqiqot yoki amaliyot jamoalarini solishtirish uchun adabiyotlardan foydalanadigan sifatli tahlil yondashuvi bo'lgan meta-tahlil. To'rtinchidan, nazariyani boshqa adabiyotlar bilan bog'lash orqali fikrlashning yangi usullarini taklif qiladigan muammoli yoki tanqidiy tahlildir.","Adabiy tahlil turli xil bo'lishi mumkin. Integrativ tahlil — mavzu bo'yicha mavjud adabiyotni ko'rib chiqish va sintez qilish orqali yangi bilim yaratishdir. Olimlar tahlilning bir necha turini ajratadi: keng qamrovli tahlil, tizimli tahlil, meta-tahlil hamda muammoli yoki tanqidiy tahlil — har biri o'ziga xos maqsadga xizmat qiladi."
"Tinch okeani va Karib dengizi bir-biridan ajralishi natijasida shaffof qisqichbaqalarning (Alpheus) kamida 15 juft singil turi shakllangan. Boʻgʻozning ikki tomonida yashovchi bu juftliklar hozirda oʻzaro koʻpaya olmaydi. Laboratoriyada allopatrik turlar hosil boʻlishini kuzatish uchun koʻpincha *Drosophila* pashshalaridan foydalaniladi. Dayen Dodd oʻtkazgan mashhur tajribada pashshalar ikki guruhga boʻlinib, kraxmal va maltoza bilan boqilgan. Atigi 40 avloddan keyin, kraxmalda oʻsgan pashshalar maltozada oʻsganlar bilan juftlashishni istamay qolgan. Bu esa reproduktiv izolyatsiya tabiiy tanlanishning yon mahsuloti sifatida rivojlanishini isbotladi. Allopatrik turlar hosil boʻlishi konsepsiyasi XIX asrda Morits Vagner tomonidan taklif etilgan. Biroq, bu nazariyaning zamonaviy koʻrinishi 1942-yilda Ernst Mayr tomonidan shakllantirildi. Mayr oʻzining Systematics and the Origin of Species asarida geografik izolyatsiyani turlar paydo boʻlishining markaziy omili sifatida koʻrsatdi.","Tinch okeani va Karib dengizi ajralishi natijasida qisqichbaqalarning kamida 15 juft turi shakllangan bo'lib, ular endi o'zaro ko'paya olmaydi. Laboratoriyada Drosophila pashshalari bilan o'tkazilgan tajribada 40 avloddan keyin turli oziq bilan boqilgan pashshalar bir-biri bilan juftlashishni istamay qolgan. Bu allopatrik turlanish nazariyasini tasdiqlagan, uni zamonaviy shaklda 1942-yilda Ernst Mayr shakllantirgan."
"Men uchun faqat nisbiy harakatlar mavjud... Jism qo'zg'almas yulduzlarga nisbatan aylanganda markazdan qochma kuchlar hosil bo'ladi""; u qo'zg'almas yulduzlarga nisbatan emas, balki boshqa jismga nisbatan aylanganda markazdan qochma kuchlar hosil bo'lmaydi. Bu qarama-qarshilikdan qochadigan talqin shundan iboratki, aylanuvchi sharlar tajribasi hech narsaga (masalan, mutlaq fazo yoki qoʻzgʻalmas yulduzlarga) nisbatan aylanishni aniq belgilamaydi;"" balki eksperiment mutlaq aylanish deb ataladigan harakat bilan nimani anglatishini operatsion taʼrifidir. Ushbu shar misoli Nyuton tomonidan mutlaq fazoga nisbatan aylanishni aniqlashni muhokama qilish uchun ishlatilgan. Ipdagi kuchlanishni hisobga olish uchun zarur boʻlgan xayoliy kuchni tekshirish kuzatuvchi uchun ular aylanyaptimi yoki yoʻqmi, deb qaror qilishning bir usuli hisoblanadi — agar xayoliy kuch nolga teng boʻlsa, ular aylanmaydi. (Albatta, gravitron oʻyin-kulgi kabi ekstremal holatda, siz aylanayotganingizga koʻp ishontirishga hojat yoʻq, lekin Yer yuzasida turganingizda, masala yanada nozikroq) Quyida ushbu kuzatish ortidagi matematik tafsilotlar keltirilgan. 1-rasmda ikkita bir xil sharning ularni birlashtiruvchi ipning markazi atrofida aylanayotgani koʻrsatilgan.","Faqat nisbiy harakatlar mavjud: jism qo'zg'almas yulduzlarga nisbatan aylanganda markazdan qochma kuch paydo bo'ladi, boshqa jismga nisbatan aylanganda esa yo'q. Aylanuvchi sharlar tajribasi mutlaq aylanishni emas, balki bu tushunchaning operatsion ta'rifini beradi. Ipdagi kuchlanishni tekshirish orqali jismning aylanayotgan-aylanmayotganini aniqlash mumkin."
"Shu bilan bir qatorda, ushbu tajribalar "" mutlaq aylanish "" deganda nimani anglatishini aniq taʼriflaydi va „ nimaga nisbatan aylanish?“ Umumiy nisbiylik mutlaq fazodan va sababi tizimdan tashqarida boʻlgan fizikadan, fazo-vaqt geodeziyasi tushunchasidan voz kechadi. Nyuton mutlaq fazo idrok qilinadigan narsa emasligidan kelib chiqib, biz jismlarning haqiqiy harakatlarini eksperimental tarzda aniqlashimiz mumkinligi haqidagi muammoni hal qilishga qiziqdi. Uning soʻzlariga koʻra, bunday qatʼiylikni jismlarning bir-biriga nisbatan koʻrinadigan harakatlarini emas, balki harakatning sabablarini (yaʼni kuchlarni) kuzatish orqali amalga oshirish mumkin (chelak argumentida boʻlgani kabi). Sabablarni kuzatish mumkin boʻlgan misol sifatida, agar kosmosda suzib yuruvchi ikkita globus shnur bilan bogʻlangan boʻlsa, shnurdagi kuchlanish miqdorini oʻlchaydi va vaziyatni baholash uchun boshqa hech qanday maslahatlar boʻlmasa, ikkita ob’ektning qanchalik tez harakat qilishini koʻrsatishning oʻzi kifoya. umumiy massa markazi atrofida aylanadi. (Bu tajriba kuchni, kuchlanishni kuzatishni oʻz ichiga oladi).","Bu tajribalar ""mutlaq aylanish"" tushunchasini aniqlaydi. Umumiy nisbiylik nazariyasi mutlaq fazo tushunchasidan voz kechadi. Nyuton jismlarning haqiqiy harakatini kuzatish orqali emas, balki kuchlarni kuzatish orqali aniqlash mumkinligini ko'rsatgan — masalan, ipga bog'langan ikki globusning kuchlanishini o'lchash orqali."
"Ekvatorial mintaqa — Ekvatorning har ikki yonida 5—8° shahridan 4—11° janubiy kenglik oraligʻida joylashgan geografik mintaqa"";"" shimoliy va janubiy tomonlardan subekvatorial mintaqalar bilan chegaradosh. Baʼzi tadqiqotchilar Ekvatorial mintaqani tropik mintaqaga kiritadilar. Iqlimi quyosh energiyasining koʻp tushishiga bogʻliq ravishda shakllangan. Ekvatorial mintaqada yil boʻyi havo issiq (24—28°), yogʻin koʻp (1500-3000 mm, shamolga roʻpara yon bagʻirlarda 10000 mm gacha). Yogʻin miqdori bugʻlanishdan koʻp boʻlganligi sababli namlik juda yuqori. Daryolari sersuv, suv sarfi deyarli oʻzgarmas. Materiklarning bu mintaqadagi qismlarida fasllar bir-biridan farq qilmaydi, biokimyoviy va tabiiy jarayonlar jadal roʻy beradi. Nurash, kimyoviy nurash jarayoni kuchli, nordon qizgʻishsariq ferralit (laterit) tuproqlar tarqalgan. Tuproqlari tarkibida gumus kam, temir va alyuminiy gidroksidlariga boy.","Ekvatorial mintaqa — Ekvatorning ikki tomonida, 5-8° shimoliy va 4-11° janubiy kenglik oraligʻida joylashgan geografik mintaqa. Ba'zi olimlar uni tropik mintaqaga kiritadi. Bu yerda yil boʻyi havo issiq (24-28°), yogʻin koʻp (1500-3000 mm, ba'zi joylarda 10000 mm gacha) va namlik yuqori. Daryolar sersuv, fasllar farqlanmaydi, tabiiy jarayonlar tez kechadi. Tuprogʻida gumus kam, lekin temir va alyuminiyga boy ferralit tuproqlar tarqalgan."
"Irsiyatning mutatsiya nazariyasi kashf etilishi (de Vries, 1903) genetika tarixidagi muhim voqealardan biri boʻldi. Bu nazariyaga binoan kuchli taʼsir etuvchi omillar (mutagenlar) taʼsirida organizmlarning genlari tubdan oʻzgarib, yangi turgʻun xolatda nasldan-naslga beriladigan oʻzgaruvchanlik paydo boʻladi. Bu jarayon mutagenez, irsiy oʻzgargan belgi esa mutatsiya"";"" mutatsiyaga ega boʻlgan organizm oʻz navbatida mutant deb ataladi. Ushbu nazariya dastlab rus olimi S. I. Korjinskiy tomonidan yangi dalillar bilan tasdiklandi. Nemis olimi Gregor Meller 1927-yilda drozofila pashshasiga radiatsiya nurlarini taʼsir ettirib, sunʼiy sharoitda koʻplab mutatsiya olish mumkin ekanligini isbotladi. U tajribada hosil boʻlayotgan mutatsiyalarni hisobga olish, ularning tabiatini oʻrganish metodini ishlab chiqdi. Rus olimlari genetika A.","Irsiyatning mutatsiya nazariyasini de Vries 1903-yilda kashf etgan — bu genetika tarixidagi muhim voqea. Nazariyaga koʻra, mutagenlar taʼsirida organizm genlari oʻzgarib, nasldan-naslga oʻtuvchi yangi belgi — mutatsiya paydo boʻladi, bunday organizm mutant deyiladi. Bu nazariyani rus olimi S. Korjinskiy yangi dalillar bilan tasdiqladi. Nemis olimi Gregor Meller 1927-yilda drozofila pashshasiga radiatsiya taʼsir ettirib, sun'iy sharoitda mutatsiya olish mumkinligini isbotladi."
"Nadson va genetika S. Filippov (1925) rentgen nurlari taʼsir ettirib, madaniy oʻsimliklarning har xil mutatsiyalarini olishdi. Ingliz olimi Sh. Auerbax, rus olimi I. A. Rapoport ayrim kuchli taʼsir etuvchi kimyoviy moddalar taʼsirida mutatsiya olish metodini ishlab chiqdi. Bu tadqiqotlar mutatsion genetika yoʻnalishining paydo bulishiga olib keldi. Evolyutsion genetika organizmlardagi genetik qonuniyatlarni populyatsiya darajasida tekshiradi. Bunday maʼlumotlar evolyutsion taʼlimotni genetik asoslashga imkon berdi. Evolyutsion genetika duragaylash, mutagenez, alohidalanish (izolyatsiya), kuchish (migratsiya), tanlash, genlar dreyfi, populyatsiya toʻlqini kabi omillarning evolyutsiyadagi ahamiyatini tushunib olishga imkon beradi. Turlar evolyutsiyasi, hayvonlar zoti va oʻsimlik navlari yaratishning genetik asoslarini urganish imkonini beruvchi genetikmatematik metodlar ishlab chiqildi (ingliz olimlari R.","Nadson va Filippov 1925-yilda rentgen nurlari yordamida madaniy oʻsimliklarda turli mutatsiyalar hosil qilishdi. Sh. Auerbax va I. Rapoport kuchli kimyoviy moddalar yordamida mutatsiya olish usulini ishlab chiqdi — shu tariqa mutatsion genetika yoʻnalishi paydo boʻldi. Evolyutsion genetika populyatsiya darajasida genetik qonuniyatlarni oʻrganib, evolyutsiya nazariyasini genetik jihatdan asoslashga yordam berdi. U duragaylash, mutagenez, izolyatsiya, migratsiya, tanlash va genlar dreyfi kabi omillarning evolyutsiyadagi rolini tushunishga xizmat qiladi."
